Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
7138,7138,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,166943843,"Does your usual one-way trip to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] from your home involve travel on a highway, parkway, freeway, or toll road? An example is pictured.",,,Highway Cur Work Post Pan,SrvLAW_WkPstPanHwy_v1r0,CURWORKPOSTPANT3,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,10/8/24,,,,Added new question
7139,7139,,,,,,,,,,New,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,,
7140,7140,,,,,,,,,,New,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,,
7141,7141,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,173155090,Does your usual one-way trip to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] from your home involve travel on a major city or town roadway? These usually have two or more lanes and stoplights. An example is pictured.,,,Maj Road Cur Work Post Pan,SrvLAW_WkPstPanMjRd_v1r0,CURWORKPOSTPANT4,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,10/8/24,,,,Added new question
7142,7142,,,,,,,,,,New,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,,
7143,7143,,,,,,,,,,New,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,,
7144,7144,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,234136107,Does your usual one-way trip to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] from your home involve travel on a local or neighborhood roadway? These usually have one lane in each direction. An example is pictured.,,,Local Road Cur Work Post Pan,SrvLAW_WkPstPanLcRd_v1r0,CURWORKPOSTPANT5,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,10/8/24,,,,Added new question
7145,7145,,,,,,,,,,New,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,,
7146,7146,,,,,,,,,,New,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,,
7147,7147,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,666629067,How many days per week do you usually make the trip from your home to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address]?,,,Days Commute to Cur Work Post Pan,SrvLAW_WkPstPanDayCm_v1r0,CURWORKPOSTPANT6,Num,1,559049897,0 = 1 day per week,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Updated variable length
7148,7148,,,,,,,,,,New,,,,,,,,,,,500554958,1 = 2 days per week,,,,,,,,,,,,,
7149,7149,,,,,,,,,,New,,,,,,,,,,,897038099,2 = 3 days per week,,,,,,,,,,,,,
7150,7150,,,,,,,,,,New,,,,,,,,,,,103409401,3 = 4 days per week,,,,,,,,,,,,,
7151,7151,,,,,,,,,,New,,,,,,,,,,,334390252,4 = 5 days per week,,,,,,,,,,,,,
7152,7152,,,,,,,,,,New,,,,,,,,,,,300863887,5 = 6 days per week,,,,,,,,,,,,,
7153,7153,,,,,,,,,,New,,,,,,,,,,,252853790,6 = 7 days per week,,,,,,,,,,,,,
7154,7154,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,614208066,"To get home from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address], do you usually use the same type(s) of transportation that you do to get to work from your home?",,,Same Commute Cur Work Post Pan,SrvLAW_WkPstPanSmCm_V1r0,CURWORKPOSTPANT7,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Added Connect Value.
7155,7155,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7156,7156,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,308634850,Does your trip home usually take about the same amount of time as your trip to get to  [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address]?,,,Same Commute Tm Cur Work Post Pan,SrvLAW_WkPstPanSmTm_V1r0,CURWORKPOSTPANT8,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Added Connect Value.
7157,7157,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7158,7158,129084651,Survey,716117817,Where You Live and Work,799598595,What type(s) of transportation do you use to get from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] back to your home? Select all that apply.,,,CURWORKPOSTPANT9,New,,339946103,"Car, van, or truck (includes carpools or van pools) commute from work post pan",,,Car Cur Work Post Pan,SrvLAW_WkPstPanCarHm_v1r0,0,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Added Connect Value.
7159,7159,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7160,7160,129084651,Survey,716117817,Where You Live and Work,799598595,What type(s) of transportation do you use to get from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] back to your home? Select all that apply.,,,CURWORKPOSTPANT9,New,,364857371,"Taxicab (includes Uber, Lyft, or hired car) commute from work post pan",,,Taxi Cur Work Post Pan,SrvLAW_WkPstPanTxiHm_v1r0,1,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Added Connect Value.
7161,7161,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7162,7162,129084651,Survey,716117817,Where You Live and Work,799598595,What type(s) of transportation do you use to get from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] back to your home? Select all that apply.,,,CURWORKPOSTPANT9,New,,315356220,Motorcycle commute from work post pan,,,Motorcycle Cur Work Post Pan,SrvLAW_WkPstPanMotHm_v1r0,2,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Added Connect Value.
7163,7163,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7164,7164,129084651,Survey,716117817,Where You Live and Work,799598595,What type(s) of transportation do you use to get from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] back to your home? Select all that apply.,,,CURWORKPOSTPANT9,New,,363036517,"Bus or streetcar/trolley, light rail/trolley, light rail commute from work post pan",,,Bus Cur Work Post Pan,SrvLAW_WkPstPanBusHm_v1r0,3,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Added Connect Value.
7165,7165,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7166,7166,129084651,Survey,716117817,Where You Live and Work,799598595,What type(s) of transportation do you use to get from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] back to your home? Select all that apply.,,,CURWORKPOSTPANT9,New,,978362655,"Commuter rail, subway, metro commute from work post pan",,,Rail Cur Work Post Pan,SrvLAW_WkPstPanRalHm_v1r0,4,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Added Connect Value.
7167,7167,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7168,7168,129084651,Survey,716117817,Where You Live and Work,799598595,What type(s) of transportation do you use to get from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] back to your home? Select all that apply.,,,CURWORKPOSTPANT9,New,,175003260,Bicycle commute from work post pan,,,Bicycle Cur Work Post Pan,SrvLAW_WkPstPanBkeHm_v1r0,5,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Added Connect Value.
7169,7169,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7170,7170,129084651,Survey,716117817,Where You Live and Work,799598595,What type(s) of transportation do you use to get from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] back to your home? Select all that apply.,,,CURWORKPOSTPANT9,New,,648051649,Walking commute from work post pan,,,Walk Cur Work Post Pan,SrvLAW_WkPstPanWlkHm_v1r0,6,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Added Connect Value.
7171,7171,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7172,7172,129084651,Survey,716117817,Where You Live and Work,799598595,What type(s) of transportation do you use to get from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] back to your home? Select all that apply.,,,CURWORKPOSTPANT9,New,,957052257,Other: Please describe commute from work post pan,,,Other Cur Work Post Pan,SrvLAW_WkPstPanOthHm_v1r0,55,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Added Connect Value.
7173,7173,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7174,7174,129084651,Survey,716117817,Where You Live and Work,799598595,What type(s) of transportation do you use to get from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] back to your home? Select all that apply.,,,CURWORKPOSTPANT9,New,,968445508,"Other: Please describe, text box commute from work post pan",,,Other Text Cur Work Post Pan,SrvLAW_WkPstPanTxtHm_v1r0,CURWORKPOSTPANT9_OTH,Char,300,,,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Added Connect Value.
7175,7175,129084651,Survey,716117817,Where You Live and Work,532260562,"Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,NEST_CURWORKPOSTPANT10,New,,827461454,"Car, van, or truck (includes as a passenger and in carpools or van pools)- Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,Car Time Home Cur Work Post Pan,SrvLAW_WkPstPanCarTmHm_v1r0,CURWORKPOSTPANT10A,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Updated GridId/Source Quest Name from GRID_ to NEST_
7176,7176,,,,,,,,,,New,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7177,7177,,,,,,,,,,New,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7178,7178,,,,,,,,,,New,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7179,7179,,,,,,,,,,New,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7180,7180,129084651,Survey,716117817,Where You Live and Work,532260562,"Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,NEST_CURWORKPOSTPANT10,New,,306356124,"Taxicab (includes Uber, Lyft, or hired car)- Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,Taxi Time Home Cur Work Post Pan,SrvLAW_WkPstPanTaxiTmHm_v1r0,CURWORKPOSTPANT10B,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Updated GridId/Source Quest Name from GRID_ to NEST_
7181,7181,,,,,,,,,,New,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7182,7182,,,,,,,,,,New,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7183,7183,,,,,,,,,,New,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7184,7184,,,,,,,,,,New,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7185,7185,129084651,Survey,716117817,Where You Live and Work,532260562,"Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,NEST_CURWORKPOSTPANT10,New,,884514292,"Motorcycle - Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,Motorcycle Time Home Cur Work Post Pan,SrvLAW_WkPstPanMotoTmHm_v1r0,CURWORKPOSTPANT10C,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Updated GridId/Source Quest Name from GRID_ to NEST_
7186,7186,,,,,,,,,,New,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7187,7187,,,,,,,,,,New,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7188,7188,,,,,,,,,,New,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7189,7189,,,,,,,,,,New,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7190,7190,129084651,Survey,716117817,Where You Live and Work,532260562,"Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,NEST_CURWORKPOSTPANT10,New,,570556451,"Bus or streetcar/trolley, light rail/trolley, light rail - Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,Bus Time Home Cur Work Post Pan,SrvLAW_WkPstPanBusTmHm_v1r0,CURWORKPOSTPANT10D,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Updated GridId/Source Quest Name from GRID_ to NEST_
7191,7191,,,,,,,,,,New,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7192,7192,,,,,,,,,,New,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7193,7193,,,,,,,,,,New,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7194,7194,,,,,,,,,,New,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7195,7195,129084651,Survey,716117817,Where You Live and Work,532260562,"Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,NEST_CURWORKPOSTPANT10,New,,303089793,"Commuter rail, subway, metro - Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,Rail Time Home Cur Work Post Pan,SrvLAW_WkPstPanRailTmHm_v1r0,CURWORKPOSTPANT10E,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Updated GridId/Source Quest Name from GRID_ to NEST_
7196,7196,,,,,,,,,,New,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7197,7197,,,,,,,,,,New,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7198,7198,,,,,,,,,,New,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7199,7199,,,,,,,,,,New,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7200,7200,129084651,Survey,716117817,Where You Live and Work,532260562,"Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,NEST_CURWORKPOSTPANT10,New,,848543458,"Bicycle - Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,Bicycle Time Home Cur Work Post Pan,SrvLAW_WkPstPanBikeTmHm_v1r0,CURWORKPOSTPANT10F,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Updated GridId/Source Quest Name from GRID_ to NEST_
7201,7201,,,,,,,,,,New,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7202,7202,,,,,,,,,,New,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7203,7203,,,,,,,,,,New,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7204,7204,,,,,,,,,,New,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7205,7205,129084651,Survey,716117817,Where You Live and Work,532260562,"Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,NEST_CURWORKPOSTPANT10,New,,543804307,"Walking - Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,Walk Time Home Cur Work Post Pan,SrvLAW_WkPstPanWalkTmHm_v1r0,CURWORKPOSTPANT10G,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Updated GridId/Source Quest Name from GRID_ to NEST_
7206,7206,,,,,,,,,,New,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7207,7207,,,,,,,,,,New,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7208,7208,,,,,,,,,,New,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7209,7209,,,,,,,,,,New,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7210,7210,129084651,Survey,716117817,Where You Live and Work,532260562,"Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,NEST_CURWORKPOSTPANT10,New,,654108399,"Other from CURWORKPOSTPANT1 - Thinking about the one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home on a usual workday, about how much time do you usually spend in each type of transportation?",,,Other Time Home Cur Work Post Pan,SrvLAW_WkPstPanOthTmHm_v1r0,CURWORKPOSTPANT10H,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question. Updated GridId/Source Quest Name from GRID_ to NEST_
7211,7211,,,,,,,,,,New,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7212,7212,,,,,,,,,,New,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7213,7213,,,,,,,,,,New,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7214,7214,,,,,,,,,,New,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7215,7215,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,242268237,"Does your usual one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home involve travel on a highway, parkway, freeway, or toll road? An example is pictured.",,,Highway Home Cur Work Post Pan,SrvLAW_WkPstPanHwyHm_v1r0,CURWORKPOSTPANT11,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,10/8/24,,,,Added new question
7216,7216,,,,,,,,,,New,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,,
7217,7217,,,,,,,,,,New,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,,
7218,7218,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,568581510,Does your usual one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home involve travel on a major city or town roadway? These usually have two or more lanes and stoplights. An example is pictured.,,,Maj Road Home Cur Work Post Pan,SrvLAW_WkPstPanMjRdHm_v1r0,CURWORKPOSTPANT12,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,10/8/24,,,,Added new question
7219,7219,,,,,,,,,,New,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,,
7220,7220,,,,,,,,,,New,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,,
7221,7221,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,277953784,Does your usual one-way trip from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] to your home involve travel on a local or neighborhood roadway? These usually have one lane in each direction. An example is pictured.,,,Local Road Home Cur Work Post Pan,SrvLAW_WkPstPanLocRdHm_v1r0,CURWORKPOSTPANT13,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,10/8/24,,,,Added new question
7222,7222,,,,,,,,,,New,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,,
7223,7223,,,,,,,,,,New,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,,
7224,7224,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,510872569,How many days per week do you usually make the trip back to your home from [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address]?,,,Days Commute from Cur Work Post Pan,SrvLAW_WkPstPanDayComHm_v1r0,CURWORKPOSTPANT14,Num,1,559049897,0 = 1 day per week,,No,No,,,,,,10/8/24,,,,Added new question
7225,7225,,,,,,,,,,New,,,,,,,,,,,500554958,1 = 2 days per week,,,,,,,,,,,,,
7226,7226,,,,,,,,,,New,,,,,,,,,,,897038099,2 = 3 days per week,,,,,,,,,,,,,
7227,7227,,,,,,,,,,New,,,,,,,,,,,103409401,3 = 4 days per week,,,,,,,,,,,,,
7228,7228,,,,,,,,,,New,,,,,,,,,,,334390252,4 = 5 days per week,,,,,,,,,,,,,
7229,7229,,,,,,,,,,New,,,,,,,,,,,300863887,5 = 6 days per week,,,,,,,,,,,,,
7230,7230,,,,,,,,,,New,,,,,,,,,,,252853790,6 = 7 days per week,,,,,,,,,,,,,
7231,7231,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,576417612,"In 2019 (before the COVID-19 Pandemic), did you work at the job you currently have now?",,,Same Job Pre Pan,SrvLAW_SameJobPrePan_v1r0,SAMEJOBPREPAN,Num,1,104430631,0 = No,,No,No,,,,,,10/8/24,,,,Added new question
7232,7232,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7233,7233,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,374639590,"Thinking of your job in 2019, did your daily tasks include driving (such as a sales representative, courier, bus driver, or truck driver)?",,"Did your daily tasks include driving (such as a sales representative, courier, bus driver, or truck driver)?","Current job, job includes driving",SrvLAW_WorkRes_v2r0,WORKRES,Num,1,104430631,0 = No,,No,No,,,,,,1/12/2022; 10/8/2024,,,,Updated question text to ask about job in 2019.
7234,7234,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7235,7235,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,970148613,Did your workplace or commuting pattern change because of the COVID-19 Pandemic?  We are interested in how your workplace commuting pattern has changed from 2019 to now. Please do not consider the lockdown period.,,,Commute Different from Pre Pan,SrvLAW_ComDiffPrePan_v1r0,PREPANDIFF,Num,1,104430631,0 = No,,No,No,,,,,,10/8/24,,,,Added new question
7236,7236,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7237,7237,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,635780118,Was this your longest-held job?,,,Longest Job,SrvLAW_LongestJob_v1r0,LONGESTJOB,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/9/2025,,,,Added new question. Updated variable length.
7238,7238,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7239,7239,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,828801156,"In a usual week [FILL IF SAMEJOBPREPAN=1 (before the COVID-19 Pandemic)], how many different workplaces did you commute to? If you commuted to multiple locations for the same employer, please count all locations separately",,"In a usual week, how many different workplaces do you commute to? If you commute to multiple locations for the same employer, please count all locations separately","Current job, commute at least once a week",SrvLAW_NumWork_v2r1,NUMWORK,Num,1,759356722,0 = One,,No,No,,,,,,3/10/2022; 10/8/2024; 1/16/2025,,,,Revised question text to display fill text when applicable.  Updated Current Question Text versioning to r1 for the repsonse revision.
7240,7240,,,,,,,,,,,,,,,,,,,,,185036360,1 = More than one,,,,,,,,,,,,,
7241,7241,,,,,,,,,,Revised,,,,,,,,,,,684900118,2 = I did not commute to work,,,,,,,,,1/16/25,,,,Revised tense of the response to past tense to match current question text and qx document.
7242,7242,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,211472150,"Before the COVID-19 Pandemic, was [insert CURWORKPOSTPAN1 - CURWORKPOSTPAN3] the name and address of the workplace that you commuted to most often?",,,Cur Work Commute Most Often,SrvLAW_CurWork0_v1r0,CURWORK0,Num,1,104430631,0 = No,,No,No,,,,,,10/8/24,,,,Added new question
7243,7243,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7244,7244,129084651,Survey,716117817,Where You Live and Work,596318751,What is the name and the street address of the workplace that you commuted to most often?,,What is the name and the street address of the workplace that you commute to most often?,CURWORK1,Revised,,411791779,Name of employer/company,,,Employer name,SrvLAW_CurWorkEmp_v1r0,CURWORKEMP,Char,300,,,,No,Yes,,,,,,12/31/24,,,,Changed source question to past tense to match the qx document.
7245,7245,129084651,Survey,716117817,Where You Live and Work,596318751,What is the name and the street address of the workplace that you commuted to most often?,,What is the name and the street address of the workplace that you commute to most often?,CURWORK1,Revised,,493984171,Employer Street number,,,Street number,SrvLAW_CurWorkStNum_v1r0,CURWORKSTNUM,Char,6,,,,No,Yes,Range check min=0 max=999999,,,,,8/29/2023; 12/31/2024,,,,Added range check to Notes. Changed source question to past tense to match the qx document.
7246,7246,129084651,Survey,716117817,Where You Live and Work,596318751,What is the name and the street address of the workplace that you commuted to most often?,,What is the name and the street address of the workplace that you commute to most often?,CURWORK1,Revised,,253017624,Employer Full Street name,,,Full Street name,SrvLAW_CurWorkFullSt_v1r0,CURWORKFULLST,Char,70,,,,No,Yes,,,,,,12/31/24,,,,Changed source question to past tense to match the qx document.
7247,7247,129084651,Survey,716117817,Where You Live and Work,596318751,What is the name and the street address of the workplace that you commuted to most often?,,What is the name and the street address of the workplace that you commute to most often?,CURWORK1,Revised,,404141282,"Employer Apartment, suite, unit, building, etc.",,,"Apartment, suite, unit, building, etc.",SrvLAW_CurWorkApt_v1r0,CURWORKAPT,Char,70,,,,No,Yes,,,,,,12/31/24,,,,Changed source question to past tense to match the qx document.
7248,7248,129084651,Survey,716117817,Where You Live and Work,596318751,What is the name and the street address of the workplace that you commuted to most often?,,What is the name and the street address of the workplace that you commute to most often?,CURWORK1,Revised,,959804472,Employer City,,,City,SrvLAW_CurWorkCity_v1r0,CURWORKCITY,Char,45,,,,No,Yes,,,,,,12/31/24,,,,Changed source question to past tense to match the qx document.
