conceptId,Primary Source,conceptId,Secondary Source,conceptId,Source Question,conceptId,Question Text,Variable Label,Variable Name,,Variable Type,Variable Length,conceptId,Format/Value,,,,,Required,PII,,Notes,,Derivation Notes,Dictionary,State Attribute,Default Variable,,Date added or modified
819848608,Biospecimen,360770860,Collection,,,143615646,Mouthwash Tube 1,Mouthwash,BioCol_0007_v1r0,,N/A,N/A,,N/A,,,,,Yes if marked as Collected,No,,,,,"Biospecimen Research, Biospecimen Shippoing",No,No,,
819848608,Biospecimen,360770860,Collection,,,678857215,Deviation,Deviation,BioCol_Deviation_v1r0,,Num,1,104430631,0=No,,,,,Yes if deviation,No,,Default is no.,,,Biospecimen Research,No,Yes,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,360770860,Collection,,,223999569,Biohazard Bag (mouthwash) scan,Biohazard Bag (mouthwash) ID,BioCol_0009_v1r0,,Char,14,,Example: CXA000001 0001,,,,,Yes if marked as Collected,No,,,,,"Biospecimen Research, Biospecimen Shipping",No,No,,
129084651,Survey,826163434,Blood/Urine,,,253883960,Blood/urine survey completion,Placeholder- flag for blood/urine survey,SrvBlU_BaseComplete_v1r0,,Num,1,972455046,0=Not Started,,,,,Yes,No,,,,,Biospecimen Research,No,Yes,,6/25/21
,,,,,,,,,,,,,615768760,1=Started,,,,,,,,,,,,,,,
,,,,,,,,,,,,,231311385,2=Submitted,,,,,,,,,,,,,,,
129084651,Survey,826163434,Blood/Urine,,,534669573,Autogenerated date/time stamp for Start of blood/urine survey,Placeholder - Date/time Status of Start of blood/urine survey,SrvBlU_TmStart_v1r0,,IS0,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvBlU_BaseComplete_v1r0 equals 1,No,,ISO to be converted to SAS format,,,Biospecimen Research,No,No,,3/26/21
129084651,Survey,826163434,Blood/Urine,,,764863765,Autogenerated date/time when blood/urine survey completed,Placeholder- Date/Time blood/urine survey completed,SrvBlU_TmComplete_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvBlU_BaseComplete_v1r0 equals 2,No,,ISO to be converted to SAS format,,,Biospecimen Research,No,No,,3/26/21
129084651,Survey,390351864,Mouthwash,,,547363263,Mouthwash survey completion,Placeholder- flag for mouthwash survey,SrvMw_BaseComplete_v1r0,,Num,1,972455046,0=Not Started,,,,,Yes,No,,,,,Biospecimen Research,No,Yes,,6/25/21
,,,,,,,,,,,,,615768760,1=Started,,,,,,,,,,,,,,,
,,,,,,,,,,,,,231311385,2=Submitted,,,,,,,,,,,,,,,
129084651,Survey,390351864,Mouthwash,,,286191859,Autogenerated date/time stamp for Start of mouthwash survey,Placeholder - Date/time Status of Start of mouthwash survey,SrvMw_TmStart_v1r0,,IS0,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvMw_BaseComplete_v1r0equals 1,No,,ISO to be converted to SAS format,,,Biospecimen Research,No,No,,3/26/21
129084651,Survey,390351864,Mouthwash,,,195145666,Autogenerated date/time when mouthwash survey completed,Placeholder-Date/Time mouthwash survey completed,SrvMw_TmComplete_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvMw_BaseComplete_v1r0 equals 2,No,,ISO to be converted to SAS format,,,Biospecimen Research,No,No,,3/26/21
819848608,Biospecimen,104913069,Research- Finalization and shipping,,,343048998,Autogenerated date/time check-out complete,Time check out complete,BioFin_CompleteTime_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if BioFin_Complete_v1r0 equals 1,No,,ISO to be converted to SAS format,,,Biospecimen Research,No,No,,3/26/21
819848608,Biospecimen,925196539,Login,,,789843387,Login Site,Login Site,BioShip_LogSite_v1r0,,Num,2,531629870,0 = HealthPartners,,,,,Yes,No,,The National Cancer Institute is included as a site for testing purposes only.,,,Biospecimen Shipping,No,No,,3/25/21
,,,,,,,,,,,,,548392715,1 = Henry Ford Health System,,,,,,,,,,,,,,,
,,,,,,,,,,,,,125001209,2 = Kaiser Permanente Colorado,,,,,,,,,,,,,,,
,,,,,,,,,,,,,327912200,3 = Kaiser Permanente Georgia,,,,,,,,,,,,,,,
,,,,,,,,,,,,,300267574,4 = Kaiser Permanente Hawaii,,,,,,,,,,,,,,,
,,,,,,,,,,,,,452412599,5 = Kaiser Permanente Northwest,,,,,,,,,,,,,,,
,,,,,,,,,,,,,303349821,6 = Marshfield Clinic Health System,,,,,,,,,,,,,,,
,,,,,,,,,,,,,657167265,7 = Sanford Health,,,,,,,,,,,,,,,
,,,,,,,,,,,,,809703864,8 = University of Chicago Medicine,,,,,,,,,,,,,,,
,,,,,,,,,,,,,517700004,9 = National Cancer Institute,,,,,,,,,,,,,,,
,,,,,,,,,,,,,181769837,55 = Other,,,,,,,,,,,,,,,
819848608,Biospecimen,925196539,Login,,,833653379,Login first name,Login first name,BioShip_LogFname_v1r0,,Char,50,,N/A,,,,,Yes,No,,,,,Biospecimen Shipping,No,No,,
819848608,Biospecimen,925196539,Login,,,138097322,Login Last name,Login last name,BioShip_LogLname_v1r0,,Char,50,,N/A,,,,,Yes,No,,,,,Biospecimen Shipping,No,No,,
819848608,Biospecimen,727286893,Shipping - Specimen Link,,,560975149,"Location ID, site specific","Location ID, site specific",BioShip_LocalID_v1r0,,Num,1,777644826,0=UC-DCAM,,,,,Yes,No,,"Options will differ by site, drop down options will be populated using site login information",,,Biospecimen Shipping,No,No,,2/3/22
,,,,,,,,,,,,,692275326,1=Marshfield,,,,,,,,,,,,,,,
,,,,,,,,,,,,,834825425,2=HP Research Clinic,,,,,,,,,,,,,,,
,,,,,,,,,,,,,589224449,3=SF Cancer Center LL,,,,,,,,,,,,,,,
,,,,,,,,,,,,,763273112,4=KPCO RRL,,,,,,,,,,,,,,,
,,,,,,,,,,,,,531313956,5=KPHI RRL,,,,,,,,,,,,,,,
,,,,,,,,,,,,,715632875,6=KPNW RRL,,,,,,,,,,,,,,,
,,,,,,,,,,,,,767775934,7=KPGA RRL,,,,,,,,,,,,,,,
,,,,,,,,,,,,,752948709,8=Henry Ford Main Campus,,,,,,,,,,,,,,,
,,,,,,,,,,,,,570271641,9=Henry Ford West Bloomfield Hospital,,,,,,,,,,,,,,,
,,,,,,,,,,,,,838480167,10=Henry Ford Medical Center- Fairlane,,,,,,,,,,,,,,,
819848608,Biospecimen,948781977,Shipping - Pack box,,,132929440,Box ID,Box ID,BioPack_BoxID_v1r0,,Char,15,,Example: 264895621569856SITENAME,,,,,Yes,No,,,,,Biospecimen Shipping,No,No,,
819848608,Biospecimen,948781977,Shipping - Pack box,,,672863981,Autogenerated date/time when first bag added to box,Autogenerated date/time when first bag added to box,BioPack_BoxStrtTime_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if BioPack_BoxID_v1r0 is not null,No,,,,,Biospecimen Shipping,No,No,,3/26/21
819848608,Biospecimen,948781977,Shipping - Pack box,,,469819603,Scanned by First Name,Scanned by First Name,BioPack_ScanFname_v1r0,,Char,50,,,,,,,Yes,No,,Populated by login at time of scan,,,Biospecimen Shipping,No,No,,
819848608,Biospecimen,948781977,Shipping - Pack box,,,618036638,Scanned by Last Name,Scanned by Last Name,BioPack_ScanLname_v1r0,,Char,50,,,,,,,Yes,No,,Populated by login at time of scan,,,Biospecimen Shipping,No,No,,
819848608,Biospecimen,948781977,Shipping - Pack box,,,622900774,Tube not in bag,Tube not in bag,BioPack_TubeNotBag_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Default no,,,Biospecimen Shipping,No,Yes,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,948781977,Shipping - Pack box,,,258745303,Orphan tube- report missing,Orphan tube- report missing,BioPack_OMissing_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Default no,,,Biospecimen Shipping,No,Yes,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,948781977,Shipping - Pack box,,,841390583,Orphan tube - shipped flag,Orphan tube - shipped flag,BioPack_OShipFlag_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Default no,,,Biospecimen Shipping,No,Yes,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,948781977,Shipping - Pack box,,,555611076,Autogenerated date/time when box last modified (bag added or removed),Autogenerated date/time when box last modified (bag added or removed),BioPack_ModifiedTime_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes,No,,,,,Biospecimen Shipping,,,,
819848608,Biospecimen,429634576,Shipping - Temp Probe,,,105891443,Temperature probe in box?,Temperature probe in box?,BioPack_TempProbe_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Default no,,,Biospecimen Shipping,No,Yes,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,948781977,Shipping - Pack box,,,666553960,Shipment courier,Shipment courier,BioPack_Courier_v1r0,,Num,,712278213,0=FedEx,,,,,Yes,No,,Autofill FedEx for all sites but KPHI,,,Biospecimen Shipping,No,No,,
,,,,,,,,,,,,,149772928,1= World Courier,,,,,,,,,,,,,,,
819848608,Biospecimen,948781977,Shipping - Pack box,,,959708259,Box tracking number scan (one for each box),Box tracking number scan (one for each box),BioPack_TrackScan1_v1r0,,Char,,,,,,,,For mannually entered or scanned,No,,Need to get formats for FedEx and World Courier tracking numbers.,,,Biospecimen Shipping,No,No,,
819848608,Biospecimen,948781977,Shipping - Pack box,,,308012361,Box tracking number manually typed (one for each box),Box tracking number manually typed (one for each box),BioPack_TrackEnter1_v1r0,,Num,1,104430631,0 = No,,,,,Yes if manually entered,No,,,,,Biospecimen Shipping,No,No,,
,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,603665257,Shipping - Prepare ship,,,948887825,Shipper first name signature,Shipper first name signature,BioShip_SignFname_v1r0,,Char,50,,N/A,,,,,Yes,No,,,,,Biospecimen Shipping,No,No,,
819848608,Biospecimen,603665257,Shipping - Prepare ship,,,885486943,Shipper Last name signature,Shipper Last name signature,BioShip_SignLname_v1r0,,Char,50,,N/A,,,,,Yes,No,,,,,Biospecimen Shipping,No,No,,
819848608,Biospecimen,603665257,Shipping - Prepare ship,,,145971562,Submit shipment flag,Submit shipment flag,BioShip_ShipSubmit_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,,,,Biospecimen Shipping,No,No,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,603665257,Shipping - Prepare ship,,,656548982,Autogenerated date/time stamp for submit shipment time,Autogenerated date/time stamp for submit shipment time,BioShip_ShipTime_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if BioShip_ShipSubmit_v1r0 equals 1,No,,ISO to be converted to SAS format,,,Biospecimen Shipping,No,No,,3/26/21
819848608,Biospecimen,520808137,Shipping - Feedback,,,181458564,Outgoing shipments comments,Outgoing shipments comments,BioFB_ShipNote_v1r0,,Char,800,,N/A,,,,,No,No,,Placeholders for possible comment fields to be added to the packing/shipping workflow.,,,Biospecimen Shipping,No,No,,
129084651,Survey,166676176,Social Security,,,447051482,Social Security Number,Social Security Number,SrvSS_SSN_v1r0,,Num,9,,N/A,,,,,No,Yes,,"Type and length are based on a numbers only format, no dashes. Will add additional SSN variables for study managers to add in",,,"Study Manager Data Dictionary, BIospecimen Research",No,No,,4/23/21
129084651,Survey,166676176,Social Security,,,311580100,Autogenerated flag indicating whether full Social Security Number was given (i.e.  Whether SrvSS_SSN_v1r0 was populated),Full Social Security Number Given,SrvSS_SSN_Given_v1r0,,Num,1,104430631,0 = No,,,,,Yes if SrvSS_SSN_v1r0 is not null,No,,,,,"Study Manager Data Dictionary, BIospecimen Research",No,Yes,,6/25/21
,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,,,
129084651,Survey,166676176,Social Security,,,454067894,Autogenerated date/time when Social Security Number submitted,Placeholder - Date/Time Full Social Security number submitted,SrvSS_SSNTime_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvSS_SSN_Given_v1r0 equals 1,No,,,,,"Study Manager Data Dictionary, BIospecimen Research",No,No,,4/23/21
129084651,Survey,166676176,Social Security,,,920333151,Last 4 digits of Social Security Number,SSN last 4 digits,SrvSS_SSN4d_v1r0,,Num,4,,N/A,,,,,No,Yes,,Question shown only if full SSN is NOT given.,,,"Study Manager Data Dictionary, BIospecimen Research",No,No,,4/23/21
129084651,Survey,166676176,Social Security,,,914639140,Autogenerated flag indicating whether partial Social Security Number was given (i.e.  Whether SrvSS_SSN4d_v1r0 was populated),Partial Social Security Number Given,SrvSS_SSN4d_Given_v1r0,,Num,1,104430631,0 = No,,,,,Yes if SrvSS_SSN4d_v1r0 is not null,No,,,,,"Study Manager Data Dictionary, BIospecimen Research",No,Yes,,6/25/21
,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,,,
129084651,Survey,166676176,Social Security,,,598680838,Autogenerated date/time when partial Social Security Number submitted,Date/Time Partial Social Security number submitted,SrvSS_SSN4dTime_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvSS_SSN4d_Given_v1r0 equals 1,No,,,,,"Study Manager Data Dictionary, BIospecimen Research",No,No,,4/23/21
129084651,Survey,166676176,Social Security,,,463625040,Derived variable for the time from sign-in to completion of SSN as SrvSS_SSNTime_v1r0 -RcrtSI_SignTime_v1r0 or SrvSS_SSN4dTime_v1r0 - RcrtSI_SignTime_v1r0 if partial SSN given.,Time from account to social security,SrvSS_Acct_SSN_v1r0,,Minutes,18,,N/A,,,,,Yes,No,,"Can be further derived to other time units (e.g. hours + fractions of hours) or as multiple time variables (e.g. hours, minutes, and seconds)",,,Recruitment Data Dictionary,No,No,,
129084651,Survey,726699695,Background and Overall Health,,,949302066,Baseline Survey Status - Module Background and Overall Health,Flag for Baseline Module Background and Overall Health,SrvBOH_BaseStatus_v1r0,,Num,1,972455046,0=Not Started,,,,,Yes,No,,"For display at check-in and check out.  Currently, place holders, but will maintain the Concept IDs when variables are created.",,,"Biospecimen Research, Study Manager Data Dictionary",No,Yes,,6/25/21
,,,,,,,,,,,,,615768760,1 = Started,,,,,,,,,,,,,,,
,,,,,,,,,,,,,231311385,2=Submitted,,,,,,,,,,,,,,,
129084651,Survey,726699695,Background and Overall Health,,,517311251,Autogenerated date/time stamp for Completion of Module Background and Overall Health.,Date/time Status of Completion of Background and Overall Health,SrvBOH_TmComplete_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvBOH_BaseStatus_v1r0 equals 2,No,,"ISO to be converted to SAS format, populated when SrvBOH_BaseStatus_v1r0 is 2",,,"Study Manager Data Dictionary, Biospecimen Research",No,No,,6/10/21
129084651,Survey,726699695,Background and Overall Health,,,205553981,Autogenerated date/time stamp for Start of Module Background and Overall Health,Date/time Status of Start of Background and Overall Health,SrvBOH_TmStart_v1r0,,IS0,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvBOH_BaseStatus_v1r0 equals 1,No,,"ISO to be converted to SAS format, populated when SrvBOH_BaseStatus_v1r0 is 1",,,Study Manager Data Dictionary,No,No,,6/10/21
129084651,Survey,726699695,Background and Overall Health,,,913974510,Date Available,Date Available,SrvBOH_DtAvail_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes,No,,,,"Defined as Date consented for active recruits, Date verified for passive recruits",Master Data Dictionary,No,No,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,536735468,"Baseline Survey Status- Module Medications, Reproductive Health, Exercise, and Sleep","Flag for Baseline Module Medications, Reproductive Health, Exercise and Sleep",SrvMRE_BaseStatus_v1r0,,,,972455046,0=Not Started,,,,,Yes,No,,"For display at check-in and check out.  Currently, place holders, but will maintain the Concept IDs when variables are created.",,,"Biospeciman Research, Study Manager Data Dictionary",No,Yes,,6/25/21
,,,,,,,,,,,,,615768760,1=Started,,,,,,,,,,,,,,,
,,,,,,,,,,,,,231311385,2=Submitted,,,,,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,832139544,"Autogenerated date/time stamp for Completion of Module Medications, Reproductive Health, Exercise, and Sleep","Date/time Status of Completion of Medications, Reproductive Health, Exercise, and Sleep",SrvMRE_TmComplete_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvMRE_BaseStatus_v1r0 equals 2,No,,"ISO to be converted to SAS format, populated when SrvMRE_BaseStatus_v1r0 is 2",,,"Study Manager Data Dictionary, Biospecimen Research",No,No,,6/10/21
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,541836531,"Autogenerated date/time stamp for Start of Module Medications, Reproductive Health, Exercise, and Sleep","Date/time Status of Start of Medications, Reproductive Health, Exercise, and Sleep",SrvMRE_TmStart_v1r0,,IS0,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvMRE_BaseStatus_v1r0 equals 1,No,,"ISO to be converted to SAS format, populated when SrvMRE_BaseStatus_v1r0 is 1",,,Study Manager Data Dictionary,No,No,,6/10/21
129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,976570371,"Baseline Survey Status- Module Smoking, Alcohol, and Sun Exposure","Flag for Baseline Module Smoking, Alcohol, and Sun Exposure",SrvSAS_BaseStatus_v1r0,,,,972455046,0=Not Started,,,,,Yes,No,,"For display at check-in and check out.  Currently, place holders, but will maintain the Concept IDs when variables are created.",,,"Biospecimen Research, Study Manager Data Dictionary",No,Yes,,6/25/21
,,,,,,,,,,,,,615768760,1=Started,,,,,,,,,,,,,,,
,,,,,,,,,,,,,231311385,2=Submitted,,,,,,,,,,,,,,,
129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,770257102,"Autogenerated date/time stamp for Completion of Module Smoking, Alcohol, and Sun Exposure","Date/time of Completion of Smoking, Alcohol, and Sun Exposure",SrvSAS_TmComplete_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvSAS_BaseStatus_v1r0 equals 2,No,,"ISO to be converted to SAS format, populated when SrvSAS_BaseStatus_v1r0 is 2",,,"Study Manager Data Dictionary, Biospecimen Research",No,No,,6/10/21
129084651,Survey,965707586,"Smoking, Alcohol, and Sun Exposure",,,386488297,"Autogenerated date/time stamp for Start of Module Smoking, Alcohol, and Sun Exposure","Date/time Status of Start of Smoking, Alcohol, and Sun Exposure",SrvSAS_TmStart_v1r0,,IS0,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvSAS_BaseStatus_v1r0 equals 1,No,,"ISO to be converted to SAS format, populated when SrvSAS_BaseStatus_v1r0 is 1",,,Study Manager Data Dictionary,No,No,,6/10/21
129084651,Survey,716117817,Where You Live and Work,,,663265240,Baseline Survey Status- Module Where You Live and Work,Flag for Baseline Module Where You Live and Work,SrvLAW_BaseStatus_v1r0,,Num,1,972455046,0=Not Started,,,,,Yes,No,,"For display at check-in and check out.  Currently, place holders, but will maintain the Concept IDs when variables are created.",,,"Biospecimen Research, Study Manager Data Dictionary",No,Yes,,6/25/21
,,,,,,,,,,,,,615768760,1=Started,,,,,,,,,,,,,,,
,,,,,,,,,,,,,231311385,2=Submitted,,,,,,,,,,,,,,,
129084651,Survey,716117817,Where You Live and Work,,,264644252,Autogenerated date/time stamp for Completion of Module Where You Live and Work,Date/time of Completion of Where You Live and Work,SrvLAW_TmComplete_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvLAW_BaseStatus_v1r0 equals 2,No,,"ISO to be converted to SAS format, populated when SrvLAW_BaseStatus_v1r0 is 2",,,"Study Manager Data Dictionary, Biospecimen Research",No,No,,6/10/21
129084651,Survey,716117817,Where You Live and Work,,,452942800,Autogenerated date/time stamp for Start of Module Where You Live and Work,Date/time Status of Start of Where You Live and Work,SrvLAW_TmStart_v1r0,,IS0,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SrvLAW_BaseStatus_v1r0 equals 1,No,,"ISO to be converted to SAS format, populated when SrvLAW_BaseStatus_v1r0 is 1",,,Study Manager Data Dictionary,No,No,,6/10/21
129084651,Survey,829441834,Messaging,,,651014336,Any baseline survey modules not yet submitted,Baseline survey not complete,SrvMsg_AnyLeft_v1r0,,Num,1,104430631,0 = No,,,,,Yes,No,,Use for Survey reminder messaging,,If SrvMRE_BaseStatus_v1r0 ne 2 or SrvSAS_BaseStatus_v1r0 ne 2 or SrvLAW_BaseStatus_v1r0 ne 2 then SrvMsg_AnyLeft_v1r0 equals 1 else SrvMsg_AnyLeft_v1r0 equals 0,Master Data Dictionary,No,No,,
,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,,,
332961895,Study Manager,581036703,Metrics,,,100767870,All baseline surveys completed,All baseline surveys completed,SMMet_BaseSrvCompl_v1r0,,Num,1,104430631,0 = No,,,,,Yes,No,,,,SmMet_BaseSrvCompl_v1r0 equals 1 if SrvBOH_BaseStatus_v1r0 equals 2 AND SrvMRE_BaseStatus_v1r0 equals 2 AND SrvSAS_BaseStatus_v1r0 equals 2 AND SrvLAW_BaseStatus_v1r0 equals 2,Master Data Dictionary,No,No,,
,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,,,
819848608,Biospecimen,104913069,Research- Finalization and shipping,,,878865966,"Baseline blood sample collected - derived from BioSpm_Setting_v1r0,  BioSpm_Visit_v1r0 and BioCol_TubeCollected_v1r0",Baseline blood sample collected,BioFin_BaseBloodCol_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Applies to both Clinical and Research samples although the information re: clinical samples will come from Epic with up to a 48 hour delay,,If BioSpm_Setting_v1r0 is 0 or 1 and BioCol_TubeCollected_v1r0 for any tube is 1 except tubes BioCol_0006_v1r0 and BioCol_0007v1r0 and BioSpm_Visit_v1r0 is 0 then BioFin_BaseBloodCol_v1r0 is 1,"Biospecimen Clinical, Biospecimen Research, Study Manager Data Dictionary",No,No,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
332961895,Study Manager,581036703,Metrics,,,254109640,All baseline samples collected,All baseline samples collected,SMMet_BLSamplesColl_v1r0,,Num,1,104430631,0 = No,,,,,Yes,No,,,,SMMet_BLSamplesColl_v1r0 equals 1 if BioFin_BaseBloodCol_v1r0 equals 1 AND BioFin_BaseUrineCol_v1r0 equals 1 AND BioFin_BaseMouthCol_v1r0 equals 1,Master Data Dictionary,No,No,,
,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,,,
332961895,Study Manager,117044491,Payment,,,130371375,Payment Round,Payment Round,SMPaym_Round_v1r0,,Num,1,266600170,0 = Baseline,,,,,Yes,No,,"Paymentt attributes are nested under the responses for this variable and are defaulted to ""No"" when we receive the studyId for active recruits or when a passive recruit signs in.",,,Study Manager Data Dictionary,No,Yes,,1/18/22
,,,,,,,,,,,,,496823485,1 = Follow-up 1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,650465111,2 = Follow-up 2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,303552867,3 = Follow-up 3,,,,,,,,,,,,,,,
332961895,Study Manager,117044491,Payment,,,731498909,Eligible for Payment,Eligible for Payment,SMPaym_PaymElig_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,If  [BioSpm_Setting_v1r0 is 1 (clinical) and SrvBOH_BaseStatus_v1r0 is 2 and SrvMRE_BaseStatus_v1r0 is 2 and SrvSAS_BaseStatus_v1r0 is 2 and SrvLAW_BaseStatus_v1r0 is 2] and BioFin_BaseBloodCol_v1r0 is 1 OR [BioSpm_Setting_v1r0 is 0 (research) and SrvBOH_BaseStatus_v1r0 is 2 and SrvMRE_BaseStatus_v1r0 is 2 and SrvSAS_BaseStatus_v1r0 is 2 and SrvLAW_BaseStatus_v1r0 is 2] and BioFin_BaseBloodCol_v1r0 is 1 OR BioFin_BaseBloodCol_v1r0 is 0 and BioCol_NotCol_v1r0 ne 1  then SMPaym_PaymElig_v1r0 is 1 else SMPaym_PaymElig_v1r0 is 0,,"Derivation is specific for baseline, follow-up derivations will be developed later. In lay language: eligible for baseline payment if all four baseline modules are submitted and a baseline clinical blood sample (any blood tube) is collected OR if all four baseline surveys are submitted and the participant has checked in for a research baseline visit. Else not eligible. Variable is set as a default and is nested under SMPaym_Round_v1r0",Study Manager Data Dictionary,No,Yes,,1/18/22
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
332961895,Study Manager,117044491,Payment,,,787567527,Autogenerated date/time stamp when payment eligible for a given round,Time Payment Eligible for Round,SMPaym_TmPaymElig_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if SMPaym_PaymElig_v1r0 equals 1,No,,Date/time would be the date/time stamp of the last of the activities that make them eligible for payment.,,Repeated measures variable associated with Round.,Study Manager Data Dictionary,No,No,,3/26/21
332961895,Study Manager,117044491,Payment,,,222373868,NORC Payment Eligibility,NORC Payment Eligibility,SMPaym_NORCPaymElig_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,"If SMPaym_PaymElig_v1r0 is 1, SMPaym_Round_v1r0 equals 0 and RcrtES_Site_v1r0 is 8 then SMPaym_NORCPaymElig_v1r0 is 0; if SMPaym_PaymElig_v1r0 is 1 and SMPaym_Round_v1r0 equals 0  and RcrtES_Site_v1r0 ne 8 then SMPaym_NORCPaymElig_v1r0 is 1",,This variable is needed to exclude UChicago participants from NORC's payment list. Additional derivations will be developed for follow-up Rounds. Uses same time stamp as SMPaym_PaymElig_v1r0. Variable is set as a default and is nested under SMPaym_Round_v1r0,Study Manager Data Dictionary,No,Yes,,1/18/22
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,117044491,Payment,,,648936790,NORC issued payment to participant,Payment issued,HDPaym_PaymIssued_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,"Payment issued for all sites other than UoC, Variable is set as a default and is nested under SMPaym_Round_v1r0",,,"Study Manager Data Dictionary, Biospecimen Research",No,Yes,,1/18/22
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,117044491,Payment,,,297462035,Autogenerated date/time when payment given to participant,Date/Time payment given to participant,HDPaym_TmPaym_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if HDPaym_PaymIssued_v1r0 equals 1,No,,This will be a repeated measures variable associated with Round and set any time HDPaym_PaymIssued_v1r0 is updated,,,"Study Manager Data Dictionary, Biospecimen Research",No,No,,3/26/21
237817859,Help Desk,117044491,Payment,,,648228701,Payment Refused,Payment refused,HDPaym_PaymRefused_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,The payment refusal will come from NORC returning info to DCEG. Variable is set as a default and is nested under SMPaym_Round_v1r0,,,"Study Manager Data Dictionary, Biospecimen Research",No,Yes,,1/18/21
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,
237817859,Help Desk,117044491,Payment,,,438636757,Autogenerated date/time when payment refused,Date/Time payment refused,HDPaym_TmRefused_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if HDPaym_PaymRefused_v1r0 equals 1,No,,This will be a repeated measures variable associated with Round and sent any time HDPaym_PaymRefused_v1r0  is updated,,,"Study Manager Data Dictionary, Biospecimen Research",No,No,,3/26/21
