conceptId,Primary Source,conceptId,Secondary Source,conceptId,Source Question,conceptId,Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions,Variable Type,Variable Length,conceptId,Format/Value,conceptId,Old Quest Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,Question Type,Quest_Src Question,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",984901301,"In total, how many months or years have you used estrogen-only skin gel, cream, or spray-on medication?",434243220,Months used,"Months use estrogen-only skin gel, cream, or spray-on medication",SrvMRE_EstGelMoUse_v1r0,ESTSKINMONTH,Num,3,,N/A,,N/A,No,No,Only display if ESTROHOR=3,,,,,10/6/21,,ESTROHOR5_4,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",984901301,"In total, how many months or years have you used estrogen-only skin gel, cream, or spray-on medication?",970604592,Years used,"Years use estrogen-only skin gel, cream, or spray-on medication",SrvMRE_EstGelYrUse_v1r0,ESTSKINYEAR,Num,3,,N/A,,N/A,No,No,Only display if ESTROHOR=3,,,,,10/6/21,,ESTROHOR5_4,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,872509317,How old were you when you first used the other type of estrogen-only medication?,Age the other type of estrogen-only medication first use,SrvMRE_AgeOthEstUseF_v1r0,ESTROHOR2_5,Num,2,,,,N/A,No,No,Only display if ESTROHOR=55,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,378921620,Are you currently using the other type of estrogen-only medication?,Currently using the other type of estrogen-only medication,SrvMRE_CurrOtherEstUse_v1r0,ESTROHOR3_5,Num,2,104430631,0 = No,104430631,2=No,No,No,Only display if ESTROHOR=55,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,854078473,How old were you when you last used the other type of estrogen-only medication?,Age the other type of estrogen-only medication last use,SrvMRE_AgeOthEstUseL_v1r0,ESTROHOR4_5,Num,2,,,,N/A,No,No,Only display if ESTROHOR=55,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",268372217,"In total, how many months or years have you used the other type of estrogen-only medication?",434243220,Months used,Months use the other type of estrogen-only medication,SrvMRE_OthEstMoUse_v1r0,ESTOTHERMONTH,Num,3,,N/A,,N/A,No,No,Only display if ESTROHOR=55,,,,,10/6/21,,ESTROHOR5_5,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",268372217,"In total, how many months or years have you used the other type of estrogen-only medication?",970604592,Years used,Years use the other type of estrogen-only medication,SrvMRE_OthEstYrUse_v1r0,ESTOTHERYEAR,Num,3,,N/A,,N/A,No,No,Only display if ESTROHOR=55,,,,,10/6/21,,ESTROHOR5_5,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",800943768,Have you ever taken any of these types of progestin-only prescription hormones? Select all that apply.,687050279,Oral progestin-only medication (such as Provera or Prometrium),Oral progestin-only medication (such as Provera or Prometrium),SrvMRE_OralProg_v1r0,0,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,,,PROGHOR,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",800943768,Have you ever taken any of these types of progestin-only prescription hormones? Select all that apply.,807835037,Other |__|,Other progestin/progesterone-only medication: please describe,SrvMRE_OtherProg_v1r0,55,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,10/8/21,,PROGHOR,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",800943768,Have you ever taken any of these types of progestin-only prescription hormones? Select all that apply.,235516216,Other progestin/progesterone-only medication: Please describe [text box],Other progestin/progesterone-only medication: please describe text box,SrvMRE_OtherProgDesc_v1r0,oralEst_OTHER,Char,300,,,,,No,No,,,,,,10/8/21,,PROGHOR,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",800943768,Have you ever taken any of these types of progestin-only prescription hormones? Select all that apply.,535003378,None of the above,None of the above,SrvMRE_NoProgMed_v1r0,88,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,6/14/21,,PROGHOR,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,590329439,How old were you when you first used oral progestin-only medication?,How old were you when you first used oral progestin-only medication?,SrvMRE_AgeProgUsedF_v1r0,PROGHOR2_1,Num,2,,,,N/A,No,No,Only display if PROGHOR=0,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,906459952,Are you currently using oral progestin-only medication?,Currently using oral progestin-only medication,SrvMRE_CurrProgMedUse_v1r0,PROGHOR3_1,Num,2,104430631,0 = No,104430631,2=No,No,No,Only display if PROGHOR=0,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,747629521,How old were you when you last used oral progestin-only medication?,Age oral progestin-only medication last use,SrvMRE_AgeProgUsedL_v1r0,PROGHOR4_1,Num,2,,,,N/A,No,No,Only display if PROGHOR=0,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",556129044,"In total, how many months or years have you used oral progestin-only medication?",434243220,Months used,Months use oral progestin-only medication,SrvMRE_ProgUsedMo_v1r0,oralMedMonth,Num,3,,N/A,,N/A,No,No,Only display if PROGHOR=0,,,,,10/6/21,,PROGHOR5_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",556129044,"In total, how many months or years have you used oral progestin-only medication?",970604592,Years used,Years use oral progestin-only medication,SrvMRE_ProgUsedYr_v1r0,oralMedYear,Num,3,,N/A,,N/A,No,No,Only display if PROGHOR=0,,,,,10/6/21,,PROGHOR5_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,356969766,How old were you when you first used other progestin-only medication?,How old were you when you first used other progestin-only medication?,SrvMRE_AgeOthProgF_v1r0,PROGHOR2_2,Num,2,,,,N/A,No,No,Only display if PROGHOR=55,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,453820991,Are you currently using progestin-only medication?,Currently using progestin-only medication,SrvMRE_CurrProgUse_v1r0,PROGHOR3_2,Num,2,104430631,0 = No,104430631,2=No,No,No,Only display if PROGHOR=55,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,111271067,How old were you when you last used other progestin-only medication?,How old were you when you last used other progestin-only medication?,SrvMRE_AgeOthProgL_v1r0,PROGHOR4_2,Num,2,,,,N/A,No,No,Only display if PROGHOR=55,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",597869478,"In total, how many months or years have you used other progestin-only medication?",434243220,Months used,Months use progestin-only medication,SrvMRE_ProgUseMo_v1r0,proEstMonth,Num,3,,N/A,,N/A,No,No,Only display if PROGHOR=55,,,,,10/6/21,,PROGHOR5_2,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",597869478,"In total, how many months or years have you used other progestin-only medication?",970604592,Years used,Years use progestin-only medication,SrvMRE_ProgUseYr_v1r0,proEstYear,Num,3,,N/A,,N/A,No,No,Only display if PROGHOR=55,,,,,10/6/21,,PROGHOR5_2,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,563663099,How many days per cycle did you use this oral progestin-only hormone?,Days oral progestin-only cycle use,SrvMRE_ProgCycleDays_v1r0,PROGHOR6_1,Num,2,862918284,0 = Less than 10 days per month,862918284,1= Less than 10 days per month,No,No,,,,,,11/15/21,,,
,,,,,,,,,,,,,275059825,1 = 10 to 14 days per month,275059825,2= 10 to 14 days per month,,,,,,,,,,,
,,,,,,,,,,,,,481217808,2 = 15 to 19 days per month,481217808,3= 15 to 19 days per month,,,,,,,,,,,
,,,,,,,,,,,,,565450397,3 = 20 to 25 days per month,565450397,4= 20 to 25 days per month,,,,,,,,,,,
,,,,,,,,,,,,,647504893,4 = Every day,647504893,5= Every day,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,949663397,How many days per cycle did you use this progestin-only hormone?,Days progestin-only cycle use,SrvMRE_ProgCycleDays2_v1r0,PROGHOR6_2,Num,2,862918284,0 = Less than 10 days per month,862918284,1= Less than 10 days per month,No,No,,,,,,11/15/21,,,
,,,,,,,,,,,,,275059825,1 = 10 to 14 days per month,275059825,2= 10 to 14 days per month,,,,,,,,,,,
,,,,,,,,,,,,,481217808,2 = 15 to 19 days per month,481217808,3= 15 to 19 days per month,,,,,,,,,,,
,,,,,,,,,,,,,565450397,3 = 20 to 25 days per month,565450397,4= 20 to 25 days per month,,,,,,,,,,,
,,,,,,,,,,,,,647504893,4 = Every day,647504893,5= Every day,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",263785082,Have you ever taken any of these types of combined estrogen plus progestin prescription hormones? Select all that apply.,837393880,"Combined oral estrogen plus progestin pill (such as Prempro, Activella, Femhrt, or Prefest)","Combined oral estrogen plus progestin pill (such as Prempro, Activella, Femhrt, or Prefest)",SrvMRE_CombPill_v1r0,0,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,,,COMBHOR,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",263785082,Have you ever taken any of these types of combined estrogen plus progestin prescription hormones? Select all that apply.,944874693,"Two separate pills, one estrogen and one progestin pill","Two separate pills, one estrogen and one progestin pill",SrvMRE_TwoSepPills_v1r0,1,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,,,COMBHOR,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",263785082,Have you ever taken any of these types of combined estrogen plus progestin prescription hormones? Select all that apply.,807835037,Other |__|,"Any other type of combined estrogen plus progestin prescription hormones (such as the patch (Climara-Pro), other pills, or creams): Please describe",SrvMRE_AnyCombPill_v1r0,55,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,10/8/21,,COMBHOR,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",263785082,Have you ever taken any of these types of combined estrogen plus progestin prescription hormones? Select all that apply.,542108835,"Any other type of combined estrogen plus progestin prescription hormones (such as the patch (Climara-Pro), other pills, or creams): Please describe [text box]","Any other type of combined estrogen plus progestin prescription hormones (such as the patch (Climara-Pro), other pills, or creams): Please describe text box",SrvMRE_AnyCombPillDesc_v1r0,anyComEst_OTHER,Char,300,,,,,No,No,,,,,,10/8/21,,COMBHOR,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",263785082,Have you ever taken any of these types of combined estrogen plus progestin prescription hormones? Select all that apply.,535003378,None of the above,None of the above,SrvMRE_NoCombMed_v1r0,88,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,6/14/21,,COMBHOR,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,824165133,How old were you when you first used combined oral estrogen plus progestin pill?,First used combined oral estrogen plus progestin pill,SrvMRE_CombPillAgeF_v1r0,COMBHOR2_1,Num,2,,,,N/A,No,No,Only display if COMBHOR=0,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,295472931,Are you currently using combined oral estrogen plus progestin pill?,Currently using oral progestin-only medication,SrvMRE_CurrProgMed_v1r0,COMBHOR3_1,Num,2,104430631,0 = No,104430631,2=No,No,No,Only display if COMBHOR=0,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,728437398,How old were you when you last used combined oral estrogen plus progestin pill?,How old were you when you last used combined oral estrogen plus progestin pill?,SrVMRE_CombPillAgeL_v1r0,COMBHOR4_1,Num,2,,,,N/A,No,No,Only display if COMBHOR=0,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",578176688,"In total, how many months or years have you used combined oral estrogen plus progestin pill?",434243220,Months used,Months use combined oral estrogen plus progestin pill,SrvMRE_CombPillMoUse_v1r0,combinedMonth,Num,3,,N/A,,N/A,No,No,Only display if COMBHOR=0,,,,,10/6/21,,COMBHOR5_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",578176688,"In total, how many months or years have you used combined oral estrogen plus progestin pill?",970604592,Years used,Years use combined oral estrogen plus progestin pill,SrvMRE_CombPillYrUse_v1r0,combinedYear,Num,3,,N/A,,N/A,No,No,Only display if COMBHOR=0,,,,,10/6/21,,COMBHOR5_1,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,922903688,How old were you when you first used two separate pills?,How old were you when you first used two separate pills?,SrvMRE_TwoSepPillAge_v1r0,COMBHOR2_2,Num,2,,,,N/A,No,No,Only display if COMBHOR=1,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,963284259,Are you currently using two separate pills?,Currently using oral progestin-only medication two pills,SrvMRE_CurrProgMeds_v1r0,COMBHOR3_2,Num,2,104430631,0 = No,104430631,2=No,No,No,Only display if COMBHOR=1,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,615905904,How old were you when you last used two separate pills?,How old were you when you last used two separate pills?,SrvMRE_SepPillUseL_v1r0,COMBHOR4_2,Num,2,,,,N/A,No,No,Only display if COMBHOR=1,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946710366,"In total, how many months or years have you used two separate pills",434243220,Months used,Months use two separate pills,SrvMRE_SepPillMoUse_v1r0,twoPillMonth,Num,3,,N/A,,N/A,No,No,Only display if COMBHOR=1,,,,,10/6/21,,COMBHOR5_2,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946710366,"In total, how many months or years have you used two separate pills",970604592,Years used,Years use two separate pills,SrvMRE_SepPillYrUse_v1r0,twoPillYear,Num,3,,N/A,,N/A,No,No,Only display if COMBHOR=1,,,,,10/6/21,,COMBHOR5_2,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,219538082,How old were you when you first used the other combined estrogen plus progestin prescription hormone?,How old were you when you first used the other combined estrogen plus progestin prescription hormone?,SrvMRE_OthCombAgeF_v1r0,COMBHOR2_3,Num,2,,,,N/A,No,No,Only display if COMBHOR=55,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,583111732,Are you currently using the other combined estrogen plus progestin prescription hormone?,Are you currently using the other combined estrogen plus progestin prescription hormone?,SrvMRE_OthCombPillCurr_v1r0,COMBHOR3_3,Num,2,104430631,0 = No,104430631,2=No,No,No,Only display if COMBHOR=55,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,603209609,How old were you when you last used the other combined estrogen plus progestin prescription hormone?,How old were you when you last used the other combined estrogen plus progestin prescription hormone?,SrvMRE_OthCombAgeL_v1r0,COMBHOR4_3,Num,2,,,,N/A,No,No,Only display if COMBHOR=55,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",824251330,"In total, how many months or years have you used other combined estrogen plus progestin prescription hormone",434243220,Months used,Months use the other combined estrogen plus progestin prescription hormone,SrvMRE_OthCombPillMo_v1r0,anyComEstMonth,Num,3,,N/A,,N/A,No,No,Only display if COMBHOR=55,,,,,10/6/21,,COMBHOR5_3,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",824251330,"In total, how many months or years have you used other combined estrogen plus progestin prescription hormone",970604592,Years used,Years use the other combined estrogen plus progestin prescription hormone,SrvMRE_OthCombPillYr_v1r0,anyComEstYear,Num,3,,N/A,,N/A,No,No,Only display if COMBHOR=55,,,,,10/6/21,,COMBHOR5_3,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,912818075,How many days per cycle did you use a combined oral estrogen plus progestin pill?,How many days per cycle did you use a combined oral estrogen plus progestin pill?,SrvMRE_CombPillCyc_v1r0,COMBHOR6,Num,2,862918284,0 = Less than 10 days per month,862918284,1= Less than 10 days per month,No,No,,,,,,11/15/21,,,
,,,,,,,,,,,,,275059825,1 = 10 to 14 days per month,749809804,2= 00 to 14 days per month,,,,,,,,,,,
,,,,,,,,,,,,,481217808,2 = 15 to 19 days per month,988999774,3= 05 to 19 days per month,,,,,,,,,,,
,,,,,,,,,,,,,565450397,3 = 20 to 25 days per month,703059864,4= 10 to 25 days per month,,,,,,,,,,,
,,,,,,,,,,,,,647504893,4 = Every day,647504893,5= Every day,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,138836502,"How many days per cycle did you use two separate pills, one estrogen and one progestin?","How many days per cycle did you use two separate pills, one estrogen and one progestin?",SrvMRE_SepPillCycle_v1r0,SEPHOR,Num,2,862918284,0 = Less than 10 days per month,862918284,1= Less than 10 days per month,No,No,,,,,,11/15/21,,,
,,,,,,,,,,,,,275059825,1 = 10 to 14 days per month,749809804,2= 00 to 14 days per month,,,,,,,,,,,
,,,,,,,,,,,,,481217808,2 = 15 to 19 days per month,988999774,3= 05 to 19 days per month,,,,,,,,,,,
,,,,,,,,,,,,,565450397,3 = 20 to 25 days per month,703059864,4= 10 to 25 days per month,,,,,,,,,,,
,,,,,,,,,,,,,647504893,4 = Every day,647504893,5= Every day,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,290126991,How many days per cycle did you use this other type of combined estrogen plus progestin prescription hormones?,How many days per cycle did you use this other type of combined estrogen plus progestin prescription hormones?,SrvMRE_SepPillCycle2_v1r0,SEPHOR2,Num,2,862918284,0 = Less than 10 days per month,862918284,1= Less than 10 days per month,No,No,,,,,,11/15/21,,,
,,,,,,,,,,,,,275059825,1 = 10 to 14 days per month,749809804,2= 00 to 14 days per month,,,,,,,,,,,
,,,,,,,,,,,,,481217808,2 = 15 to 19 days per month,988999774,3= 05 to 19 days per month,,,,,,,,,,,
,,,,,,,,,,,,,565450397,3 = 20 to 25 days per month,703059864,4= 10 to 25 days per month,,,,,,,,,,,
,,,,,,,,,,,,,647504893,4 = Every day,647504893,5= Every day,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,111235606,"Have you ever used testosterone therapy (e.g., Depo-Testosterone, Androgel, Testim, Fortesta, Axiron, Androderm, Striant)?","Have you ever used testosterone therapy (e.g., Depo-Testosterone, Androgel, Testim, Fortesta, Axiron, Androderm, Striant)?",SrvMRE_TestosTherapy_v1r0,TESTTHER,Num,2,104430631,0 = No,104430631,1=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,2=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946849196,Which forms of testosterone medication(s) have you taken? Select all that apply.,729863969,Gel/cream,Gel/cream,SrvMRE_TTGel_v1r0,0,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,,,TESTTHER2,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946849196,Which forms of testosterone medication(s) have you taken? Select all that apply.,108104748,Injection,Injection,SrvMRE_TTInjection_v1r0,1,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,,,TESTTHER2,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946849196,Which forms of testosterone medication(s) have you taken? Select all that apply.,717308596,Skin patch,Skin patch,SrvMRE_TTSkinPatch_v1r0,2,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,,,TESTTHER2,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946849196,Which forms of testosterone medication(s) have you taken? Select all that apply.,746788766,Pills,Pills,SrvMRE_TTPills_v1r0,3,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,,,TESTTHER2,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946849196,Which forms of testosterone medication(s) have you taken? Select all that apply.,158214723,Gum or inner cheek patch,Gum or inner cheek patch,SrvMRE_TTGumPatch_v1r0,4,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,,,TESTTHER2,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",946849196,Which forms of testosterone medication(s) have you taken? Select all that apply.,658810736,Slow release implant (testosterone pellets),Slow release implant (testosterone pellets),SrvMRE_TTTestosPellets_v1r0,5,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,,,TESTTHER2,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,797076693,How old were you when you first used testosterone therapy?,How old were you when you first used testosterone therapy?,SrvMRE_TTAgeF_v1r0,TESTTHER3,Num,2,,,,N/A,No,No,,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,984514646,"How often did you use testosterone therapy? If you currently use testosterone therapy, how often do you use it?",How often did you or do you currently use testosterone therapy?,SrvMRE_TTOften_v1r0,TESTTHER4,Num,2,729363341,0=Multiple times per day,729363341,1= Multiple times a day,No,No,,,,,,11/15/21,,,
,,,,,,,,,,,,,181786871,1=Daily,181786871,2= Daily,,,,,,,,,,,
,,,,,,,,,,,,,626911538,2=Every few days,626911538,3= Every few days,,,,,,,,,,,
,,,,,,,,,,,,,522395860,3 = Once per week,522395860,4= Once a week,,,,,,,,,,,
,,,,,,,,,,,,,814242010,4 = Few times per month,814242010,5= Few times a month,,,,,,,,,,,
,,,,,,,,,,,,,235613392,5 = Rarely,235613392,6= Rarely,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,414663452,"How old were you when you last used testosterone therapy? If you are currently using testosterone therapy, please enter your current age.",How old were you when you last used testosterone therapy?,SrvMRE_TTAgeL_v1r0,TESTTHER5,Num,2,,,,N/A,No,No,,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,570187182,Have you ever taken any other type of prescription hormones?,Have you ever taken any other type of prescription hormones?,SrvMRE_OthPresHorm_v1r0,PRESHOR,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,557526470,What other type of prescription hormones did you take?,What other type of prescription hormones did you take?,SrvMRE_OthPresHormDesc_v1r0,PRESHOR2,Char,300,,,,N/A,No,No,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,492822047,How old were you when you first used the other type of prescription hormone?,How old were you when you first used the other type of prescription hormone?,SrvMRE_OthHormAgeF_v1r0,PRESHOR3,Num,2,,,,N/A,No,No,,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,466727144,Are you currently using the other type of prescription hormone?,Are you currently using the the other type of prescription hormone?,SrvMRE_OthHormCurr_v1r0,PRESHOR4,Num,2,104430631,0 = No,104430631,2=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,353358909,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,307736999,How old were you when you last used the other type of prescription hormone?,How old were you when you last used the other type of prescription hormone?,SrvMRE_OthHormAgeL_v1r0,PRESHOR5,Num,2,,,,N/A,No,No,,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",305195766,"In total, how many months or years have you used the other type of prescription hormone?",434243220,Months used,Months use the other type of prescription hormone,SrvMRE_OthHormMoUse_v1r0,preshor2Month,Num,3,,N/A,,N/A,No,No,Only display if PRESHOR=1,,,,,10/15/21,,PRESHOR6,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",305195766,"In total, how many months or years have you used the other type of prescription hormone?",970604592,Years used,Years use the other type of prescription hormone,SrvMRE_OthHormYrUse_v1r0,preshor2Year,Num,3,,N/A,,N/A,No,No,Only display if PRESHOR=1,,,,,10/15/21,,PRESHOR6,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",392658845,Typical time spent per WORKDAY,699101535,"Sitting with small arm movements (for example, desk or computer work, light assembly, driving, etc.)","Sitting with small arm movements (for example, desk or computer work, light assembly, driving, etc.)",SrvMRE_SmallArmMove_v1r0,WORKACTA,Num,2,503218834,0 = None,503218834,1 = None,No,No,Grid Question,,,,,11/16/21,,GRID_WORKACT,
,,,,,,,,,,,,,464753847,1 = Less than 30 minutes,464753847,2 = Less than 30 min,,,,,,,,,,,
,,,,,,,,,,,,,729681071,2 = 30 minutes,729681071,3 = 30 min,,,,,,,,,,,
,,,,,,,,,,,,,258023209,3 = 45 minutes,258023209,4 = 45 min,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,638092100,5 = 1 hr,,,,,,,,,,,
,,,,,,,,,,,,,342252688,5 = 1 to 3  hours,167683404,6 = 1 to 2.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,620179158,6 = 3 to 5 hours,437899276,7= 3 to 4.9 hrs,,,,,,,,,,,
,,,,,,,,,,,,,418933199,7 = 5 to 7 hours,377950090,8=5 to 6.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,436446259,8 = 7 to 9 hours,471715698,9=7 to 8.9 hrs.,,,,,,,,,,,
,,,,,,,,,,,,,201002865,9 = 9 hours or more,201002865,10= 9 hrs. or more,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",392658845,Typical time spent per WORKDAY,652561589,"Standing with some walking (for example, as a store clerk, filing, making copies, walking to/from meetings, working on an assembly line, etc.)","Standing with some walking (for example, as a store clerk, filing, making copies, walking to/from meetings, working on an assembly line, etc.)",SrvMRE_LightWalking_v1r0,WORKACTB,Num,2,503218834,0 = None,503218834,1 = None,No,No,Grid Question,,,,,11/16/21,,GRID_WORKACT,
,,,,,,,,,,,,,464753847,1 = Less than 30 minutes,464753847,2 = Less than 30 min,,,,,,,,,,,
