Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
9729,9729,,,,,,,,,,,,,,,,,,,,,692824372,2 = More than 3 months,,,,,,,,,,,,,
9730,9730,129084651,Survey,793330426,COVID-19,749956170,How long did you experience the following symptoms? COV24A,,,,,,516899143,Trouble paying attention - How long experienced COV24A,,,Pandemic Trouble paying attention duration,SrvCov_COV24A5_v1r0,,Num,1,232063618,0 = Less than 1 month,,No,No,,,Biospecimen Survey,No,,2/23/23,,,Grid with Multiple Choice Sub-Questions,Added COVID-19 Survey variables
9731,9731,,,,,,,,,,,,,,,,,,,,,948148236,1 = Between 1 and 3 months,,,,,,,,,,,,,
9732,9732,,,,,,,,,,,,,,,,,,,,,692824372,2 = More than 3 months,,,,,,,,,,,,,
9733,9733,129084651,Survey,793330426,COVID-19,749956170,How long did you experience the following symptoms? COV24A,,,,,,223008071,Trouble thinking or making decisions - How long experienced COV24A,,,Pandemic Trouble thinking or making decisions duration,SrvCov_COV24A6_v1r0,,Num,1,232063618,0 = Less than 1 month,,No,No,,,Biospecimen Survey,No,,2/23/23,,,Grid with Multiple Choice Sub-Questions,Added COVID-19 Survey variables
9734,9734,,,,,,,,,,,,,,,,,,,,,948148236,1 = Between 1 and 3 months,,,,,,,,,,,,,
9735,9735,,,,,,,,,,,,,,,,,,,,,692824372,2 = More than 3 months,,,,,,,,,,,,,
9736,9736,129084651,Survey,793330426,COVID-19,749956170,How long did you experience the following symptoms? COV24A,,,,,,599862694,Feeling lightheaded or dizzy - How long experienced COV24A,,,Pandemic Lightheaded duration,SrvCov_COV24A7_v1r0,,Num,1,232063618,0 = Less than 1 month,,No,No,,,Biospecimen Survey,No,,2/23/23,,,Grid with Multiple Choice Sub-Questions,Added COVID-19 Survey variables
9737,9737,,,,,,,,,,,,,,,,,,,,,948148236,1 = Between 1 and 3 months,,,,,,,,,,,,,
9738,9738,,,,,,,,,,,,,,,,,,,,,692824372,2 = More than 3 months,,,,,,,,,,,,,
9739,9739,129084651,Survey,793330426,COVID-19,749956170,How long did you experience the following symptoms? COV24A,,,,,,860444009,Periods of racing heart rate - How long experienced COV24A,,,Pandemic Heart racing duration,SrvCov_COV24A8_v1r0,,Num,1,232063618,0 = Less than 1 month,,No,No,,,Biospecimen Survey,No,,2/23/23,,,Grid with Multiple Choice Sub-Questions,Added COVID-19 Survey variables
9740,9740,,,,,,,,,,,,,,,,,,,,,948148236,1 = Between 1 and 3 months,,,,,,,,,,,,,
9741,9741,,,,,,,,,,,,,,,,,,,,,692824372,2 = More than 3 months,,,,,,,,,,,,,
9742,9742,129084651,Survey,793330426,COVID-19,749956170,How long did you experience the following symptoms? COV24A,,,,,,246857412,Shortness of breath - How long experienced COV24A,,,Pandemic Shortness of breath duration,SrvCov_COV24A9_v1r0,,Num,1,232063618,0 = Less than 1 month,,No,No,,,Biospecimen Survey,No,,2/23/23,,,Grid with Multiple Choice Sub-Questions,Added COVID-19 Survey variables
9743,9743,,,,,,,,,,,,,,,,,,,,,948148236,1 = Between 1 and 3 months,,,,,,,,,,,,,
9744,9744,,,,,,,,,,,,,,,,,,,,,692824372,2 = More than 3 months,,,,,,,,,,,,,
9745,9745,129084651,Survey,793330426,COVID-19,749956170,How long did you experience the following symptoms? COV24A,,,,,,144819886,"Feeling weak, tired and/or sick 24-48 hours after physical activity or exercise - How long experienced COV24A",,,Pandemic Feeling  after exercise duration,SrvCov_COV24A10_v1r0,,Num,1,232063618,0 = Less than 1 month,,No,No,,,Biospecimen Survey,No,,2/23/23,,,Grid with Multiple Choice Sub-Questions,Added COVID-19 Survey variables
9746,9746,,,,,,,,,,,,,,,,,,,,,948148236,1 = Between 1 and 3 months,,,,,,,,,,,,,
9747,9747,,,,,,,,,,,,,,,,,,,,,692824372,2 = More than 3 months,,,,,,,,,,,,,
9748,9748,129084651,Survey,793330426,COVID-19,749956170,How long did you experience the following symptoms? COV24A,,,,,,304155106,Trouble sleeping - How long experienced COV24A,,,Pandemic Trouble sleeping duration,SrvCov_COV24A11_v1r0,,Num,1,232063618,0 = Less than 1 month,,No,No,,,Biospecimen Survey,No,,2/23/23,,,Grid with Multiple Choice Sub-Questions,Added COVID-19 Survey variables
9749,9749,,,,,,,,,,,,,,,,,,,,,948148236,1 = Between 1 and 3 months,,,,,,,,,,,,,
9750,9750,,,,,,,,,,,,,,,,,,,,,692824372,2 = More than 3 months,,,,,,,,,,,,,
9751,9751,129084651,Survey,793330426,COVID-19,749956170,How long did you experience the following symptoms? COV24A,,,,,,830581863,"Changes in your mood and emotions (such as feeling sad, anxious, or annoyed more than usual) - How long experienced COV24A",,,Pandemic Mood Changes duration,SrvCov_COV24A12_v1r0,,Num,1,232063618,0 = Less than 1 month,,No,No,,,Biospecimen Survey,No,,2/23/23,,,Grid with Multiple Choice Sub-Questions,Added COVID-19 Survey variables
9752,9752,,,,,,,,,,,,,,,,,,,,,948148236,1 = Between 1 and 3 months,,,,,,,,,,,,,
9753,9753,,,,,,,,,,,,,,,,,,,,,692824372,2 = More than 3 months,,,,,,,,,,,,,
9754,9754,129084651,Survey,793330426,COVID-19,749956170,How long did you experience the following symptoms? COV24A,,,,,,463689026,Muscle Aches - How long experienced COV24A,,,Pandemic Muscle Aches duration,SrvCov_COV24A13_v1r0,,Num,1,232063618,0 = Less than 1 month,,No,No,,,Biospecimen Survey,No,,2/23/23,,,Grid with Multiple Choice Sub-Questions,Added COVID-19 Survey variables
9755,9755,,,,,,,,,,,,,,,,,,,,,948148236,1 = Between 1 and 3 months,,,,,,,,,,,,,
9756,9756,,,,,,,,,,,,,,,,,,,,,692824372,2 = More than 3 months,,,,,,,,,,,,,
9757,9757,129084651,Survey,793330426,COVID-19,,,,,,,,890156588,Did you get vaccinated against COVID-19?,,,COVID vaccination,SrvCov_COV25_v1r0,,Num,2,104430631,0 = No,,No,No,,,Biospecimen Survey,No,,2/23/23,,,Optional Multiple Choice,Added COVID-19 Survey variables
9758,9758,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
9759,9759,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
9760,9760,129084651,Survey,793330426,COVID-19,,,,,,,,877074400,How many shots of the COVID-19 vaccine did you get? Please include your initial vaccination and any booster shots.,,,# COVID vaccines,SrvCov_COV26_v1r0,,Num,1,,N/A,,No,No,Range check min=1 max=10,,Biospecimen Survey,No,,8/29/23,,,Text Only Response,Added range check to Notes
9761,9761,129084651,Survey,793330426,COVID-19,715581797,"When did you get vaccinated?  If you are using a phone or tablet, please tap the gray box to enter your response. - SOURCE",,,,Revised,2/25/25,141616126,"When did you get vaccinated?  If you are using a phone or tablet, please tap the gray box to enter your response.",,,Vaccine Date,SrvCov_COV27_MY_v3r0,,Month,7,,YYYY-MM,,No,No,"Range check min=valueOrDefault(""D_141616126#prev"",""2020-03"") max=#currentYear-#currentMonth",,Biospecimen Survey,No,,,,,Special Function,Added range check to Notes.  Updated the source question to match consistency of other variables although this was not harmonized.  Updated typo in source question variable. Added an underscore before SRC in the source question. Added prod push date.
9762,9762,129084651,Survey,793330426,COVID-19,220055064,Which COVID-19 vaccine shot did you get? - SOURCE,,,,Revised,2/25/25,224157985,Which COVID-19 vaccine shot did you get?,,,Vaccine Brand,SrvCov_COV28_v2r0,,Num,2,661871565,0 = Moderna,,No,No,,,Biospecimen Survey,No,,,,,"Optional Multiple Choice with Text Box, Loops",Reverted variable name from _v1r1 to _v1r0.  Versioned source question and question text to unharmonize which requires a new concept ID for the question text. Added an underscore before SRC in the source question. Added prod push date.
9763,9763,,,,,,,,,,,,,,,,,,,,,657978450,1 = Pfizer,,,,,,,,,,,,,
9764,9764,,,,,,,,,,,,,,,,,,,,,411943417,2 = Johnson & Johnson,,,,,,,,,,,,,
9765,9765,,,,,,,,,,,,,,,,,,,,,113838601,3 = AstraZeneca,,,,,,,,,,,,,
9766,9766,,,,,,,,,,New,,,,,,,,,,,503154121,4 = Novavax,,,,,,,,,6/15/23,,,,Denoted as New response
9767,9767,,,,,,,,,,,,,,,,,,,,,807835037,55 = Other |__|,,,,,,,,,,,,,
9768,9768,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,,,,,
9769,9769,129084651,Survey,793330426,COVID-19,220055064,Which COVID-19 vaccine shot did you get? - SOURCE,,,,Revised,,395747093,Which COVID-19 vaccine shot did you get? Please describe [text box],,,Vaccine Brand - Descriptive,SrvCov_COV28Desc_v1r0,,Char,300,,N/A,,No,No,,,Biospecimen Survey,No,,,,,"Optional Multiple Choice with Text Box, Loops",Reverted source question variable name back to _v1r0. Versioned the source question to unharmonize. Added an underscore before SRC in the source question.
9770,9770,129084651,Survey,369168474,Cancer Screening History,890391968,Please select all of the body parts you currently have. - CSH,,,,Revised,2/12/25,582784267,Penis (Phallus),,,Penis (Phallus),SrvScr_Penis_v2r0,FALSE,Num,1,104430631,0 = No,,No,No,Keeping the versioning from BOH survey to harmonize variables. V2 Source Question pushed to production on 1/6/2025.,,,,,,,,,Updated Source Question and versioned up Source Question Name.
9771,9771,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
9772,9772,129084651,Survey,369168474,Cancer Screening History,890391968,Please select all of the body parts you currently have. - CSH,,,,Revised,2/12/25,751402477,Testes (Testicles),,,Testes (Testicles),SrvScr_Testes_v2r0,TRUE,Num,1,104430631,0 = No,,No,No,Keeping the versioning from BOH survey to harmonize variables. V2 Source Question pushed to production on 1/6/2025.,,,,,,,,,Updated Source Question and versioned up Source Question Name.
9773,9773,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
9774,9774,129084651,Survey,369168474,Cancer Screening History,890391968,Please select all of the body parts you currently have. - CSH,,,,Revised,2/12/25,700100953,Prostate gland,,,Prostate gland,SrvScr_Prostate_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,Keeping the versioning from BOH survey to harmonize variables. V2 Source Question pushed to production on 1/6/2025.,,,,,,,,,Updated Source Question and versioned up Source Question Name.
9775,9775,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
9776,9776,129084651,Survey,369168474,Cancer Screening History,890391968,Please select all of the body parts you currently have. - CSH,,,,Revised,2/12/25,846483618,Vagina,,,Vagina,SrvScr_Vagina_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,Keeping the versioning from BOH survey to harmonize variables. v2 Current Question Text and Source Question pushed to production on 1/6/2025. Reverted versioning back to v1 to match BOH survey - v2 question text in BOH was never pushed to production.,,,,,,,,,"Updated Current Source Question, versioned up Source Question name, updated current Question Text and Variable label and reverted versioning of the Variable Name back to v1."
9777,9777,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
9778,9778,129084651,Survey,369168474,Cancer Screening History,890391968,Please select all of the body parts you currently have. - CSH,,,,Revised,2/12/25,505282171,Cervix,,,Cervix,SrvScr_Cervix_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,Keeping the versioning from BOH survey to harmonize variables. V2 Source Question pushed to production on 1/6/2025.,,,,,,,,,Updated Source Question and versioned up Source Question Name.
9779,9779,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
9780,9780,129084651,Survey,369168474,Cancer Screening History,890391968,Please select all of the body parts you currently have. - CSH,,,,Revised,2/12/25,578416151,Uterus (Womb),,,Uterus (Womb),SrvScr_Uterus_v2r0,TRUE,Num,1,104430631,0 = No,,No,No,Keeping the versioning from BOH survey to harmonize variables. V2 Source Question pushed to production on 1/6/2025.,,,,,,,,,Updated Source Question and versioned up Source Question Name.
9781,9781,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
9782,9782,129084651,Survey,369168474,Cancer Screening History,890391968,Please select all of the body parts you currently have. - CSH,,,,Revised,2/12/25,434651539,Ovaries,,,Ovaries,SrvScr_Ovaries_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,Keeping the versioning from BOH survey to harmonize variables. V2 Source Question pushed to production on 1/6/2025.,,,,,,,,,Updated Source Question and versioned up Source Question Name.
9783,9783,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
9784,9784,129084651,Survey,369168474,Cancer Screening History,890391968,Please select all of the body parts you currently have. - CSH,,,,Revised,2/12/25,108025529,Fallopian Tubes,,,Fallopian Tubes,SrvScr_FallTube_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,Keeping the versioning from BOH survey to harmonize variables. V2 Source Question pushed to production on 1/6/2025.,,,,,,,,,Updated Source Question and versioned up Source Question Name.
9785,9785,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
9786,9786,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,797189152,Tonsils removed (tonsillectomy),,,Screening Srv - Tonsillectomy,SrvScr_Tonsillectomy_v1r0,FALSE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9787,9787,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9788,9788,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,633546100,Gallbladder removed (cholecystectomy),,,Screening Srv - Gallbladder Removed,SrvScr_Cholecystectomy_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9789,9789,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9790,9790,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,866002271,Appendix removed (appendectomy),,,Screening Srv - Appendectomy,SrvScr_Appendectomy_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9791,9791,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9792,9792,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,209101810,Spleen removed (splenectomy),,,Screening Srv - Splenectomy,SrvScr_Splenectomy_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9793,9793,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9794,9794,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,413734739,Thyroid removed (thyroidectomy),,,Screening Srv - Thyroidectomy,SrvScr_Thyroidectomy_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9795,9795,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9796,9796,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,215525943,Removal of one or both kidneys (nephrectomy),,,Screening Srv - Nephrectomy,SrvScr_Nephrectomy_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9797,9797,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9798,9798,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,118789503,Liposuction,,,Screening Srv - Liposuction,SrvScr_Liposuction_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9799,9799,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9800,9800,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,715563991,"Bariatric surgery (lap band, gastric bypass)",,,Screening Srv - Bariatric Surg,SrvScr_BariatricSurg_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9801,9801,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9802,9802,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,533491176,Breast surgery,,,Screening Srv - Breast Surg,SrvScr_BreastSurgery_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9803,9803,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9804,9804,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,220755749,Uterus removed (a hysterectomy),,,Screening Srv - Hysterectomy,SrvScr_Hysterectomy_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9805,9805,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9806,9806,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,465318416,Tubes tied (tubal ligation),,,Screening Srv - Tubes Tied,SrvScr_TubesTied_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9807,9807,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9808,9808,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,630100221,Removal of one or both ovaries (oophorectomy),,,Screening Srv - Removal One/Both Ovaries,SrvScr_Oophroectomy_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9809,9809,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9810,9810,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,692881833,Removal of one or both fallopian tubes (salpingectomy),,,Screening Srv - Removal One/Both Fallopian Tubes,SrvScr_Salpingectomy_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9811,9811,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9812,9812,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,654450030,Vasectomy,,,Screening Srv - Vasectomy,SrvScr_Vasectomy_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9813,9813,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9814,9814,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,532603425,Removal of one or both testicles (orchiectomy or orchidectomy),,,Screening Srv - Removal One/Both Testicles,SrvScr_Orchiectomy_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9815,9815,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9816,9816,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,733236542,Prostate removed (prostatectomy),,,Screening Srv - Prostate Removed,SrvScr_Prostatectomy_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9817,9817,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9818,9818,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,961987554,Penis removed,,,Screening Srv - Penis Removed,SrvScr_PenisRemoved_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Keeping the versioning of the source question from BOH survey to harmonize variables.,,,,,11/7/24,,,,
9819,9819,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9820,9820,129084651,Survey,369168474,Cancer Screening History,729984625,Surgical Procedures- Have you ever had any of these surgeries? Select all that apply. - CSH,,,,New,1/6/25,535003378,None of the above,,,Screening Srv - None Of These Surgeries,SrvScr_NoSurgery_v1r0,TRUE,Num,1,104430631,0=No,,No,No,Can only be selected if no other variables selected in SrvScr_MHGROUP9_v1r1,,,,,11/7/24,,,,
9821,9821,,,,,,,,,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,
9822,9822,129084651,Survey,369168474,Cancer Screening History,675055475,How old were you when you had your tonsils removed (tonsillectomy)? - CSH,,,,New,1/6/25,623218391,Age at surgery,,,Screening Srv - Tonsillectomy Age,SrvScr_TonsilsAge_v1r1,,Num,2,,N/A,,No,No,"Maintaining versioning from BOH survey to harmonize variables. Range check: min=0, max=age",,,,,11/7/24,,,,
9823,9823,129084651,Survey,369168474,Cancer Screening History,675055475,How old were you when you had your tonsils removed (tonsillectomy)? - CSH,,,,New,1/6/25,802622485,Year of surgery,,,Screening Srv - Tonsillectomy Yr,SrvScr_TonsilsYear_v1r0,,Year,4,,N/A,,No,No,"Maintaining versioning from BOH survey to harmonize variables. Range check: min=yob, max=Current Year",,,,,11/7/24,,,,
9824,9824,129084651,Survey,369168474,Cancer Screening History,250003172,How old were you when you had your gallbladder removed (cholecystectomy)? - CSH,,,,New,1/6/25,623218391,Age at surgery,,,Screening Srv - Cholecystectomy Age,SrvScr_CholecAge_v1r1,,Num,2,,N/A,,No,No,"Maintaining versioning from BOH survey to harmonize variables. Range check: min=0, max=age",,,,,11/7/24,,,,
9825,9825,129084651,Survey,369168474,Cancer Screening History,250003172,How old were you when you had your gallbladder removed (cholecystectomy)? - CSH,,,,New,1/6/25,802622485,Year of surgery,,,Screening Srv - Cholecystectomy Yr,SrvScr_CholecYear_v1r0,,Year,4,,N/A,,No,No,"Maintaining versioning from BOH survey to harmonize variables. Range check: min=yob, max=Current Year",,,,,11/7/24,,,,
9826,9826,129084651,Survey,369168474,Cancer Screening History,341080024,How old were you when you had your appendix removed (appendectomy)? - CSH,,,,New,1/6/25,623218391,Age at surgery,,,Screening Srv - Appendectomy Age,SrvScr_AppendecAge_v1r1,,Num,2,,N/A,,No,No,"Maintaining versioning from BOH survey to harmonize variables. Range check: min=0, max=age",,,,,11/7/24,,,,
9827,9827,129084651,Survey,369168474,Cancer Screening History,341080024,How old were you when you had your appendix removed (appendectomy)? - CSH,,,,New,1/6/25,802622485,Year of surgery,,,Screening Srv - Appendectomy Yr,SrvScr_AppendecYear_v1r0,,Year,4,,N/A,,No,No,"Maintaining versioning from BOH survey to harmonize variables. Range check: min=yob, max=Current Year",,,,,11/7/24,,,,
9828,9828,129084651,Survey,369168474,Cancer Screening History,841573821,How old were you when you had your spleen removed (splenectomy)? - CSH,,,,New,1/6/25,623218391,Age at surgery,,,Screening Srv - Splenectomy Age,SrvScr_SplenectomyAge_v1r0,,Num,2,,N/A,,No,No,"Maintaining versioning from BOH survey to harmonize variables. Range check: min=0, max=age",,,,,11/7/24,,,,
9829,9829,129084651,Survey,369168474,Cancer Screening History,841573821,How old were you when you had your spleen removed (splenectomy)? - CSH,,,,New,1/6/25,802622485,Year of surgery,,,Screening Srv - Splenectomy Yr,SrvScr_SplenectomyYr_v1r0,,Year,4,,N/A,,No,No,"Maintaining versioning from BOH survey to harmonize variables. Range check: min=yob, max=Current Year",,,,,11/7/24,,,,
9830,9830,129084651,Survey,369168474,Cancer Screening History,976626196,How old were you when you had your thyroid removed (thyroidectomy)? - CSH,,,,New,1/6/25,623218391,Age at surgery,,,Screening Srv - Thyroidectomy Age,SrvScr_ThyroidectomyAge_v1r0,,Num,2,,N/A,,No,No,"Maintaining versioning from BOH survey to harmonize variables. Range check: min=0, max=age",,,,,11/7/24,,,,
9831,9831,129084651,Survey,369168474,Cancer Screening History,976626196,How old were you when you had your thyroid removed (thyroidectomy)? - CSH,,,,New,1/6/25,802622485,Year of surgery,,,Screening Srv - Thyroidectomy Yr,SrvScr_ThyroidectomyYr_v1r0,,Year,4,,N/A,,No,No,"Maintaining versioning from BOH survey to harmonize variables. Range check: min=yob, max=Current Year",,,,,11/7/24,,,,
9832,9832,129084651,Survey,369168474,Cancer Screening History,,,,,,New,1/6/25,951847507,Which of these best describes the type of kidney removal surgery that you had? - CSH,,,Screening Srv - Kidney Surg Type,SrvScr_KidneySurgType_v1r0,,Num,2,113771607,0 = I had surgery to remove one kidney,,No,No,Only display if SrvScr_MHGROUP9_v2r1 = removal of one or both kidneys,,,,,,,,,Updated the variable name for consistency with other surgeries and M1.  Updated Connect value.
9833,9833,,,,,,,,,,,,,,,,,,,,,668256654,1 = I had surgery to remove both kidneys,,No,No,,,,,,11/7/24,,,,
9834,9834,,,,,,,,,,,,,,,,,,,,,535003378,88 = None of the above,,No,No,,,,,,11/7/24,,,,
9835,9835,129084651,Survey,369168474,Cancer Screening History,998519118,"How old were you when you had one or both kidneys removed (nephrectomy)? If you had more than one procedure, at what age did you last have this procedure? - CSH",,,,New,1/6/25,623218391,Age at surgery,,,Screening Srv - Nephrectomy Age,SrvScr_NephrectomyAge_v1r0,,Num,2,,N/A,,No,No,"Maintaining versioning from BOH survey to harmonize variables. Range check: min=0, max=age",,,,,11/7/24,,,,
9836,9836,129084651,Survey,369168474,Cancer Screening History,998519118,"How old were you when you had one or both kidneys removed (nephrectomy)? If you had more than one procedure, at what age did you last have this procedure? - CSH",,,,New,1/6/25,802622485,Year of surgery,,,Screening Srv - Nephrectomy Yr,SrvScr_NephrectomyYr_v1r0,,Year,4,,N/A,,No,No,"Maintaining versioning from BOH survey to harmonize variables. Range check: min=yob, max=Current Year",,,,,11/7/24,,,,
9837,9837,129084651,Survey,369168474,Cancer Screening History,645149364,How old were you when you first had liposuction? - CSH,,,,New,1/6/25,623218391,Age at surgery,,,Screening Srv - Liposuction Age,SrvScr_LiposuctAge_v1r1,,Num,2,,N/A,,No,No,"Maintaining versioning from BOH survey to harmonize variables. Range check: min=0, max=age",,,,,11/7/24,,,,
