Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
3785,3785,129084651,Survey,726699695,Background and Overall Health,936039586,How old were you when a doctor or other health professional first told you that you have or had Liver Cirrhosis?,,,,Revised,2/1/24,206625031,Age at diagnosis,,,Liver Cirrhosis Dx Age,SrvBOH_CirrhosisAge_v1r1,,Num,2,,N/A,,No,No,"Only display if MHGROUP3= Liver Cirrhosis. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1). Updated max range max=age",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
3786,3786,129084651,Survey,726699695,Background and Overall Health,936039586,How old were you when a doctor or other health professional first told you that you have or had Liver Cirrhosis?,,,,,,261863326,Year at diagnosis,,,Liver Cirrhosis Dx Yr,SrvBOH_CirrhosisYear_v1r0,,Year,4,,N/A,,No,No,"Only display if MHGROUP3= Liver Cirrhosis. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear. Updated min range min=yob",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
3787,3787,129084651,Survey,726699695,Background and Overall Health,430472084,How old were you when a doctor or other health professional first told you that you have or had Pancreatitis?,,,,Revised,2/1/24,206625031,Age at diagnosis,,,Pancreatitis Dx Age,SrvBOH_PancreatitisAge_v1r1,,Num,2,,N/A,,No,No,"Only display if MHGROUP3= Pancreatitis. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1). Updated max range max=age",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
3788,3788,129084651,Survey,726699695,Background and Overall Health,430472084,How old were you when a doctor or other health professional first told you that you have or had Pancreatitis?,,,,,,261863326,Year at diagnosis,,,Pancreatitis Dx Yr,SrvBOH_PancreatitisYr_v1r0,,Year,4,,N/A,,No,No,"Only display if MHGROUP3= Pancreatitis. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear. Updated min range min=yob",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
3789,3789,129084651,Survey,726699695,Background and Overall Health,900541533,"Thyroid, Diabetes, Graves - Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.",,,,,,726539692,Thyroid Disorder (Overactive or Underactive Thyroid),,,Thyroid Disorder,SrvBOH_Thyroid_v1r0,FALSE,Num,1,104430631,0 = No,,No,No,,,,,,,,,Optional Select All that Apply,
3790,3790,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
3791,3791,129084651,Survey,726699695,Background and Overall Health,900541533,"Thyroid, Diabetes, Graves - Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.",,,,,,158044532,Diabetes,,,Diabetes,SrvBOH_Diabetes_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,,,,,,,,,Optional Select All that Apply,
3792,3792,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
3793,3793,129084651,Survey,726699695,Background and Overall Health,900541533,"Thyroid, Diabetes, Graves - Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.",,,,,,943054522,Graves' Disease,,,Graves' Disease,SrvBOH_Graves_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,,,,,,,,,Optional Select All that Apply,
3794,3794,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
3795,3795,129084651,Survey,726699695,Background and Overall Health,900541533,"Thyroid, Diabetes, Graves - Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.",,,,,,535003378,None of the above,,,None Of These Conditions,SrvBOH_NoGroup4_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,Only can be selected if no other variables selected in MHGROUP4,,,,,9/23/21,,,Optional Select All that Apply,
3796,3796,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
3797,3797,129084651,Survey,726699695,Background and Overall Health,139655599,How old were you when a doctor or other health professional first told you that you have or had Thyroid Disorder?,,,,Revised,2/1/24,206625031,Age at diagnosis,,,Thyroid Disorder Dx Age,SrvBOH_ThyroidAge_v1r1,,Num,2,,N/A,,No,No,"Only display if MHGROUP4 = Thyroid Disorder (Overactive or Underactive Thyroid). Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1). Updated max range max=age",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
3798,3798,129084651,Survey,726699695,Background and Overall Health,139655599,How old were you when a doctor or other health professional first told you that you have or had Thyroid Disorder?,,,,,,261863326,Year at diagnosis,,,Thyroid Disorder Dx Yr,SrvBOH_ThyroidYear_v1r0,,Year,4,,N/A,,No,No,"Only display if MHGROUP4 = Thyroid Disorder (Overactive or Underactive Thyroid). Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear. Updated min range min=yob",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
3799,3799,129084651,Survey,726699695,Background and Overall Health,,,,,,,,494032093,Which type of diabetes did a doctor or other health professional tell you that you have or had?,,,Diabetes Type,SrvBOH_DiabetesType_v1r0,,Num,2,146477090,0 = Type 1,,No,No,Only display if MHGROUP4 = diabetes,,,,,,,,Optional Multiple Choice,
3800,3800,,,,,,,,,,,,,,,,,,,,,573635975,1 = Type 2,,,,,,,,,,,,,
3801,3801,,,,,,,,,,,,,,,,,,,,,178420302,77 = Unavailable/Unknown,,,,,,,,,6/24/21,,,,
3802,3802,129084651,Survey,726699695,Background and Overall Health,301679110,How old were you when a doctor or other health professional first told you that you have or had Diabetes?,,,,Revised,2/1/24,206625031,Age at diagnosis,,,Diabetes Dx Age,SrvBOH_DiabetesAge_v1r1,,Num,2,,N/A,,No,No,"Only display if MHGROUP4 = diabetes. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1).Updated max range max=age",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
3803,3803,129084651,Survey,726699695,Background and Overall Health,301679110,How old were you when a doctor or other health professional first told you that you have or had Diabetes?,,,,,,261863326,Year at diagnosis,,,Diabetes Dx Yr,SrvBOH_DiabetesYear_v1r0,,Year,4,,N/A,,No,No,"Only display if MHGROUP4 = diabetes. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear. Updated min range min=yob",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
3804,3804,129084651,Survey,726699695,Background and Overall Health,810918716,How old were you when a doctor or other health professional first told you that you have or hay Graves' Disease?,,,,Revised,2/1/24,206625031,Age at diagnosis,,,Graves' Disease Dx Age,SrvBOH_GravesAge_v1r1,,Num,2,,N/A,,No,No,"Only display if MHGROUP4 = Grave's disease. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1).Updated max range max=age",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
3805,3805,129084651,Survey,726699695,Background and Overall Health,810918716,How old were you when a doctor or other health professional first told you that you have or hay Graves' Disease?,,,,,,261863326,Year at diagnosis,,,Graves' Disease Dx Yr,SrvBOH_GravesYear_v1r0,,Year,4,,N/A,,No,No,"Only display if MHGROUP4 = Grave's disease. minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear. Updated min range min=yob",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
3806,3806,129084651,Survey,726699695,Background and Overall Health,874046190,Kidney Disease- Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.,,,,,,827542780,Kidney Stones,,,Kidney Stones,SrvBOH_KS_v1r0,FALSE,Num,1,104430631,0 = No,,No,No,,,,,,,,,Optional Select All that Apply,
3807,3807,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
3808,3808,129084651,Survey,726699695,Background and Overall Health,874046190,Kidney Disease- Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.,,,,,,167238688,Chronic Kidney Disease (Also Known as Chronic Kidney Failure),,,Chronic Kidney Disease,SrvBOH_CKD_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,,,,,,,,,Optional Select All that Apply,
3809,3809,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
3810,3810,129084651,Survey,726699695,Background and Overall Health,874046190,Kidney Disease- Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.,,,,,,535003378,None of the above,,,No Kidney Conditions,SrvBOH_NoKidneyDis_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,Only can be selected if no other variables selected in MHGROUP5,,,,,9/23/21,,,Optional Select All that Apply,
3811,3811,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
3812,3812,129084651,Survey,726699695,Background and Overall Health,989016875,How old were you when a doctor or other health professional first told you that you have or had Kidney Stones?,,,,Revised,2/1/24,206625031,Age at diagnosis,,,Kidney Stones Dx Age,SrvBOH_KSAge_v1r1,,Num,2,,N/A,,No,No,"Only display if MHGROUP5 = Kidney Stones. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1). Updated max range max=age",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
3813,3813,129084651,Survey,726699695,Background and Overall Health,989016875,How old were you when a doctor or other health professional first told you that you have or had Kidney Stones?,,,,,,261863326,Year at diagnosis,,,Kidney Stones Dx Yr,SrvBOH_KSYear_v1r0,,Year,4,,N/A,,No,No,"Only display if MHGROUP5 = Kidney Stones. Range check in=0 max=isDefined(D_150344905,age). Updated range min=RcrtUP_YOB_v1r0-2 max=current year",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
3814,3814,129084651,Survey,726699695,Background and Overall Health,878094302,How old were you when a doctor or other health professional first told you that you have or had Chronic Kidney Disease?,,,,Revised,2/1/24,206625031,Age at diagnosis,,,Chronic Kidney Disease Dx Age,SrvBOH_CKDAge_v1r1,,Num,2,,N/A,,No,No,"Only display if MHGROUP5 = Chronic Kidney Disease (Also Known as Chronic Kidney Failure). Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1). Updated max range max=age",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
3815,3815,129084651,Survey,726699695,Background and Overall Health,878094302,How old were you when a doctor or other health professional first told you that you have or had Chronic Kidney Disease?,,,,,,261863326,Year at diagnosis,,,Chronic Kidney Disease Dx Yr,SrvBOH_CKDYear_v1r0,,Year,4,,N/A,,No,No,"Only display if MHGROUP5 = Chronic Kidney Disease (Also Known as Chronic Kidney Failure). Range check in=0 max=isDefined(D_150344905,age). Updated range min=RcrtUP_YOB_v1r0-2 max=current year",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
3816,3816,129084651,Survey,726699695,Background and Overall Health,543728565,Systemic and Other Problems- Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.,,,,,,636030086,Rheumatoid Arthritis,,,Rheumatoid Arthritis,SrvBOH_RA_v1r0,FALSE,Num,1,104430631,0 = No,,No,No,,,,,,,,,Optional Select All that Apply,
3817,3817,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
3818,3818,129084651,Survey,726699695,Background and Overall Health,543728565,Systemic and Other Problems- Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.,,,,,,239687183,Lupus,,,Lupus,SrvBOH_Lupus_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,,,,,,,,,Optional Select All that Apply,
3819,3819,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
3820,3820,129084651,Survey,726699695,Background and Overall Health,543728565,Systemic and Other Problems- Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.,,,,,,134592375,Gout,,,Gout,SrvBOH_Gout_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,,,,,,,,,Optional Select All that Apply,
3821,3821,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
3822,3822,129084651,Survey,726699695,Background and Overall Health,543728565,Systemic and Other Problems- Has a doctor or other health professional ever told you that you have or had any of these conditions? Select all that apply.,,,,,,535003378,None of the above,,,No Systemic Conditions,SrvBOH_NoGroup6_v1r0,TRUE,Num,1,104430631,0 = No,,No,No,Only can be selected if no other variables selected in MHGROUP6,,,,,9/23/21,,,Optional Select All that Apply,
3823,3823,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
3824,3824,129084651,Survey,726699695,Background and Overall Health,173101988,How old were you when a doctor or other health professional first told you that you have or had Rheumatoid Arthritis ?,,,,Revised,2/1/24,206625031,Age at diagnosis,,,Rheumatoid Arthritis Dx Age,SrvBOH_RAAge_V1r1,,Num,2,,N/A,,No,No,"Only display if MHGROUP6 = Rheumatoid Arthritis. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1). Updated max range check max=age",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
3825,3825,129084651,Survey,726699695,Background and Overall Health,173101988,How old were you when a doctor or other health professional first told you that you have or had Rheumatoid Arthritis ?,,,,,,261863326,Year at diagnosis,,,Rheumatoid Arthritis Dx Yr,SrvBOH_RAYear_v1r0,,Year,4,,N/A,,No,No,"Only display if MHGROUP6 = Rheumatoid Arthritis. Range check minval=difference(difference(#currentYear,isDefined(D_150344905,age)),1) max=#currentYear. Updated min range check min=yob",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added range check to Notes.
3826,3826,129084651,Survey,726699695,Background and Overall Health,245861186,How old were you when a doctor or other health professional first told you that you have or had Lupus?,,,,Revised,2/1/24,206625031,Age at diagnosis,,,Lupus Dx Age,SrvBOH_LupusAge_v1r1,,Num,2,,N/A,,No,No,"Only display if MHGROUP6 = Lupus. Range check (max previously was age): min=0 max=sum(isDefined(D_150344905,age),1). Updated max range check max=age",,,,,,,,Or (xor=) Question (either/or text boxes without radio button),Added prod push date
