conceptId,Primary Source,conceptId,Secondary Source,conceptId,Source Question,conceptId,Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions,Variable Type,Variable Length,conceptId,Connect Value,,Old Quest Value,Required,PII,Notes,,,,,Date added or modified,,QuestID - radio button or multi-answer format questions questions.,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,"2 = 06-30 minutes_""""",,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 21-44 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 35-59 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 0-1.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 1-2.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 2 hours or more_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,689956879,"During the season[s] in the past 12 months that you did strengthening exercises such as weightlifting, using weight machines, or calisthenics (such as sit-ups or push-ups), about how often did you do this activity?","During the season[s] in the past 12 months that you did strengthening exercises such as weightlifting, using weight machines, or calisthenics (such as sit-ups or push-ups), about how often did you do this activity?",SrvMRE_StrengthOften_v1r0,EXEREC3G,Num,2,239152340,0 = Once a month or less,,1 = Once a month or less_,No,No,Only display if EXEREC1=6,,,,,11/15/21,,,
,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,2 = 1-3 days a month_,,,,,,,,,,,
,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,3 = 0-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,4 = 2-4 days a week__,,,,,,,,,,,
,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,5 = 4-6 days a week_,,,,,,,,,,,
,,,,,,,,,,,,,408121350,5 = Every day,,6 = Every day_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,725713485,"On the days that you did strengthening exercises such as weightlifting, using weight machines, or calisthenics (such as sit-ups or push-ups), about how much time per day did you spend doing this activity?","On the days that you did strengthening exercises such as weightlifting, using weight machines, or calisthenics (such as sit-ups or push-ups), about how much time per day did you spend doing this activity?",SrvMRE_StrengthTime_v1r0,EXEREC4G,Num,2,428999623,0 = 15 minutes or less,,"1 = 05 minutes or less_""""",No,No,Only display if EXEREC1=6,,,,,2/28/22,,,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,"2 = 06-30 minutes_""""",,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 21-44 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 35-59 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 0-1.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 1-2.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 2 hours or more_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,255761998,"During the season[s] in the past 12 months that you did Yoga, Pilates, or Tai Chi, about how often did you do this activity?","During the season[s] in the past 12 months that you did Yoga, Pilates, or Tai Chi, about how often did you do this activity?",SrvMRE_YogaOften_v1r0,EXEREC3H,Num,2,239152340,0 = Once a month or less,,1 = Once a month or less_,No,No,Only display if EXEREC1=7,,,,,11/15/21,,,
,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,2 = 1-3 days a month_,,,,,,,,,,,
,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,3 = 0-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,4 = 2-4 days a week__,,,,,,,,,,,
,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,5 = 4-6 days a week_,,,,,,,,,,,
,,,,,,,,,,,,,408121350,5 = Every day,,6 = Every day_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,571361258,"On the days that you did Yoga, Pilates, or Tai Chi, about how much time per day did you spend doing this activity?","On the days that you did Yoga, Pilates, or Tai Chi, about how much time per day did you spend doing this activity?",SrvMRE_YogaTime_v1r0,EXEREC4H,Num,2,428999623,0 = 15 minutes or less,,"1 = 05 minutes or less_""""",No,No,Only display if EXEREC1=7,,,,,2/28/22,,,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,"2 = 06-30 minutes_""""",,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 21-44 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 35-59 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 0-1.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 1-2.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 2 hours or more_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,167966775,"During the season[s] in the past 12 months that you did Martial Arts (such as Karate or Judo), about how often did you do this activity?","During the season[s] in the past 12 months that you did Martial Arts (such as Karate or Judo), about how often did you do this activity?",SrvMRE_MAOften_v1r0,EXEREC3I,Num,2,239152340,0 = Once a month or less,,1 = Once a month or less_,No,No,Only display if EXEREC1=8,,,,,11/15/21,,,
,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,2 = 1-3 days a month_,,,,,,,,,,,
,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,3 = 0-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,4 = 2-4 days a week__,,,,,,,,,,,
,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,5 = 4-6 days a week_,,,,,,,,,,,
,,,,,,,,,,,,,408121350,5 = Every day,,6 = Every day_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,904844824,"On the days that you did Martial Arts (such as Karate or Judo), about how much time per day did you spend doing this activity?","On the days that you did Martial Arts (such as Karate or Judo), about how much time per day did you spend doing this activity?",SrvMRE_MATime_v1r0,EXEREC4I,Num,2,428999623,0 = 15 minutes or less,,"1 = 05 minutes or less_""""",No,No,Only display if EXEREC1=8,,,,,2/28/22,,,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,"2 = 06-30 minutes_""""",,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 21-44 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 35-59 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 0-1.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 1-2.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 2 hours or more_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,612068433,"During the season[s] in the past 12 months that you danced, about how often did you do this activity?","During the season[s] in the past 12 months that you danced, about how often did you do this activity?",SrvMRE_DanceOften_v1r0,EXEREC3J,Num,2,239152340,0 = Once a month or less,,1 = Once a month or less_,No,No,Only display if EXEREC1=9,,,,,11/15/21,,,
,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,2 = 1-3 days a month_,,,,,,,,,,,
,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,3 = 0-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,4 = 2-4 days a week__,,,,,,,,,,,
,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,5 = 4-6 days a week_,,,,,,,,,,,
,,,,,,,,,,,,,408121350,5 = Every day,,6 = Every day_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,650405110,"On the days that you danced, about how much time per day did you spend doing this activity?","On the days that you danced, about how much time per day did you spend doing this activity?",SrvMRE_DanceTime_v1r0,EXEREC4J,Num,2,428999623,0 = 15 minutes or less,,"1 = 05 minutes or less_""""",No,No,Only display if EXEREC1=9,,,,,2/28/22,,,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,"2 = 06-30 minutes_""""",,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 21-44 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 35-59 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 0-1.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 1-2.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 2 hours or more_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,865200503,"During the season[s] in the past 12 months that you did downhill skiing or snowboarding, about how often did you do this activity?","During the season[s] in the past 12 months that you did downhill skiing or snowboarding, about how often did you do this activity?",SrvMRE_SkiOften_v1r0,EXEREC3K,Num,2,239152340,0 = Once a month or less,,1 = Once a month or less_,No,No,Only display if EXEREC1=10,,,,,11/15/21,,,
,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,2 = 1-3 days a month_,,,,,,,,,,,
,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,3 = 0-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,4 = 2-4 days a week__,,,,,,,,,,,
,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,5 = 4-6 days a week_,,,,,,,,,,,
,,,,,,,,,,,,,408121350,5 = Every day,,6 = Every day_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,831643763,"On the days that you did downhill skiing or snowboarding, about how much time per day did you spend doing this activity?","On the days that you did downhill skiing or snowboarding, about how much time per day did you spend doing this activity?",SrvMRE_SkiTime_v1r0,EXEREC4K,Num,2,428999623,0 = 15 minutes or less,,"1 = 05 minutes or less_""""",No,No,Only display if EXEREC1=10,,,,,2/28/22,,,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,"2 = 06-30 minutes_""""",,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 21-44 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 35-59 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 0-1.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 1-2.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 2 hours or more_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,981509686,"During the season[s] in the past 12 months that you did cross-country skiing, about how often did you do this activity?","During the season[s] in the past 12 months that you did cross-country skiing, about how often did you do this activity?",SrvMRE_CCSkiOften_v1r0,EXEREC3L,Num,2,239152340,0 = Once a month or less,,1 = Once a month or less_,No,No,Only display if EXEREC1=11,,,,,11/15/21,,,
,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,2 = 1-3 days a month_,,,,,,,,,,,
,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,3 = 0-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,4 = 2-4 days a week__,,,,,,,,,,,
,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,5 = 4-6 days a week_,,,,,,,,,,,
,,,,,,,,,,,,,408121350,5 = Every day,,6 = Every day_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,921220809,"On the days that you did cross-country skiing, about how much time per day did you spend doing this activity?","On the days that you did cross-country skiing, about how much time per day did you spend doing this activity?",SrvMRE_CCSkiTime_v1r0,EXEREC4L,Num,2,428999623,0 = 15 minutes or less,,"1 = 05 minutes or less_""""",No,No,Only display if EXEREC1=11,,,,,2/28/22,,,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,"2 = 06-30 minutes_""""",,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 21-44 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 35-59 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 0-1.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 1-2.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 2 hours or more_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,214750556,"During the season[s] in the past 12 months that you did surfing or bodyboarding, about how often did you do this activity?","During the season[s] in the past 12 months that you did surfing or bodyboarding, about how often did you do this activity?",SrvMRE_SurfOften_v1r0,EXEREC3M,Num,2,239152340,0 = Once a month or less,,1 = Once a month or less_,No,No,Only display if EXEREC1=12,,,,,11/15/21,,,
,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,2 = 1-3 days a month_,,,,,,,,,,,
,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,3 = 0-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,4 = 2-4 days a week__,,,,,,,,,,,
,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,5 = 4-6 days a week_,,,,,,,,,,,
,,,,,,,,,,,,,408121350,5 = Every day,,6 = Every day_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,621878019,"On the days that you did surfing or bodyboarding, about how much time per day did you spend doing this activity?","On the days that you did surfing or bodyboarding, about how much time per day did you spend doing this activity?",SrvMRE_SurfTime_v1r0,EXEREC4M,Num,2,428999623,0 = 15 minutes or less,,"1 = 05 minutes or less_""""",No,No,Only display if EXEREC1=12,,,,,2/28/22,,,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,"2 = 06-30 minutes_""""",,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 21-44 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 35-59 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 0-1.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 1-2.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 2 hours or more_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,775324618,"During the season[s] in the past 12 months that you did high-intensity circuit training (such as P90x or Crossfit), about how often did you do this activity?","During the season[s] in the past 12 months that you did high-intensity circuit training (such as P90x or Crossfit), about how often did you do this activity?",SrvMRE_HICTOften_v1r0,EXEREC3N,Num,2,239152340,0 = Once a month or less,,1 = Once a month or less_,No,No,Only display if EXEREC1=13,,,,,11/15/21,,,
,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,2 = 1-3 days a month_,,,,,,,,,,,
,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,3 = 0-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,4 = 2-4 days a week__,,,,,,,,,,,
,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,5 = 4-6 days a week_,,,,,,,,,,,
,,,,,,,,,,,,,408121350,5 = Every day,,6 = Every day_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,305312165,"On the days that you did high-intensity circuit training (such as P90x or Crossfit), about how much time per day did you spend doing this activity?","On the days that you did high-intensity circuit training (such as P90x or Crossfit), about how much time per day did you spend doing this activity?",SrvMRE_HICTTime_v1r0,EXEREC4N,Num,2,428999623,0 = 15 minutes or less,,"1 = 05 minutes or less_""""",No,No,Only display if EXEREC1=13,,,,,2/28/22,,,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,"2 = 06-30 minutes_""""",,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 21-44 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 35-59 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 0-1.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 1-2.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 2 hours or more_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,522949496,"During the season[s] in the past 12 months that you did other exercise, about how often did you do this activity?","During the season[s] in the past 12 months that you did other exercise, about how often did you do this activity?",SrvMRE_ExerciseOften_v1r0,EXEREC3O,Num,2,239152340,0 = Once a month or less,,1 = Once a month or less_,No,No,Only display if EXEREC1=55,,,,,11/15/21,,,
,,,,,,,,,,,,,582006876,1 = 2 to 3 days per month,,2 = 1-3 days a month_,,,,,,,,,,,
,,,,,,,,,,,,,645894551,2 = 1 to 2 days per week,,3 = 0-2 days a week,,,,,,,,,,,
,,,,,,,,,,,,,996315715,3 = 3 to 4 days per week,,4 = 2-4 days a week__,,,,,,,,,,,
,,,,,,,,,,,,,671267928,4 = 5 to 6 days per week,,5 = 4-6 days a week_,,,,,,,,,,,
,,,,,,,,,,,,,408121350,5 = Every day,,6 = Every day_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,272119228,"On the days that you did other exercise, about how much time per day did you spend doing this activity?","On the days that you did other exercise, about how much time per day did you spend doing this activity?",SrvMRE_ExerciseTime_v1r0,EXEREC4O,Num,2,428999623,0 = 15 minutes or less,,"1 = 05 minutes or less_""""",No,No,Only display if EXEREC1=55,,,,,2/28/22,,,
,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,"2 = 06-30 minutes_""""",,,,,,,,,,,
,,,,,,,,,,,,,206020811,2 = 31 to 44 minutes,,3 = 21-44 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,264163865,3 = 45 to 59 minutes,,4 = 35-59 minutes_,,,,,,,,,,,
,,,,,,,,,,,,,638092100,4 = 1 hour,,5 = 0-1.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,679781213,5 = 2 hours,,6 = 1-2.9 hours_,,,,,,,,,,,
,,,,,,,,,,,,,805918496,6 = 3 hours or more,,7 = 2 hours or more_,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,591723682,"During a usual week, is your sleep schedule determined by your job, school, or other activities?","Is sleep schedule determined by your job, school, or other activities",SrvMRE_SleepSched_v1r0,SLEEPSCHA,Num,2,104430631,0 = No,,0=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,168431681,"How many days per week is your sleep schedule determined by your job, school, or other activities?","Days per week sleep schedule determined by your job, school, or other activities",SrvMRE_SleepSchedDays_v1r0,SLEEPSCHB,Num,2,918573169,0 = 1,,1 = 0,No,No,,,,,,10/8/21,,,
,,,,,,,,,,,,,349122068,1 = 2,,2 = 1,,,,,,,,,,,
,,,,,,,,,,,,,156095877,2 = 3,,3 = 2,,,,,,,,,,,
,,,,,,,,,,,,,162668459,3 = 4,,4 = 3,,,,,,,,,,,
,,,,,,,,,,,,,278139969,4 = 5,,5 = 4,,,,,,,,,,,
,,,,,,,,,,,,,676824724,5 = 6,,6 = 5,,,,,,,,,,,
,,,,,,,,,,,,,512144428,6 = 7,,7 = 6,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,636757313,"What time do you usually go to bed on [the nights before workdays/most days]? Please tell us the time you usually get into your bed, not the time you usually fall asleep.",Time normally in bed workdays/most days,SrvMRE_Bedtime_v1r0,SLEEP1A,Time,6,,HH:MM AM/PM,,HH:MM AM/PM,No,,Follows SAS TIMEAMPM format,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",653906464,"On [the nights before workdays/most nights], how long does it usually take you to fall asleep? Select the number of minutes and/or hours using the drop-down options below.",707805344,# of Hours,"Hours take to fall asleep, before workdays",SrvMRE_FallAsleepHours_v1r0,FallAsleepHours,Num,1,,,,N/A,No,No,,,,,,10/25/21,,SLEEP1D,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",653906464,"On [the nights before workdays/most nights], how long does it usually take you to fall asleep? Select the number of minutes and/or hours using the drop-down options below.",850393641,# of Minutes,"Minutes take to fall asleep, before workdays",SrvMRE_FallAsleepMin_v1r0,FallAsleepMin,Num,2,,,,N/A,No,No,,,,,,10/25/21,,SLEEP1D,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,580367946,What time do you usually wake up on [workdays/most days]? Select your answer using the drop-down options below.,Time usually wake up workdays/most days,SrvMRE_Wakeup_v1r0,SLEEP1F,Time,6,,HH:MM AM/PM,,HH:MM AM/PM,No,No,Follows SAS TIMEAMPM format,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,"On workdays, how long do you usually lie in bed after you wake up before getting out of bed? Select the number of minutes and/or hours using the drop-down options below.",554670823,# of Hours,How long do you lay in bed after you wake up on workdays (hours)?,SrvMRE_LayInBedHrs_v1r0,LayInBedHrs,Num,2,,,,,No,No,,,,,,10/25/21,,SLEEP1I,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,"On workdays, how long do you usually lie in bed after you wake up before getting out of bed? Select the number of minutes and/or hours using the drop-down options below.",637468013,# of Minutes,How long do you lay in bed after you wake up on workdays (min)?,SrvMRE_LayInBedMin_v1r0,LayInBedMin,Num,2,,,,,No,No,,,,,,10/25/21,,SLEEP1I,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,392629868,Do you use an alarm clock to wake up on [workdays/most days]?,Use alarm clock workdays/most days,SrvMRE_AlarmClock_v1r0,SLEEP1K,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,354980163,"On [workdays/most days], do you wake up before the alarm rings?",Wake up before alarm clock workdays/most days,SrvMRE_WakeBeforeAlarm_v1r0,SLEEP1L,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",424807655,"Exposure to natural sunlight can affect your sleep patterns. During a usual [workday/day], about how much time do you spend outside in direct sunlight? Select the number of minutes and/or hours using the drop-down options below.",611065150,# of Hours,Hours spent in direct sunlight workdays/most days,SrvMRE_SunlightHours_v1r0,OutsideHours,Num,2,,,,N/A,No,No,,,,,,10/25/21,,SLEEP1M,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",424807655,"Exposure to natural sunlight can affect your sleep patterns. During a usual [workday/day], about how much time do you spend outside in direct sunlight? Select the number of minutes and/or hours using the drop-down options below.",157959631,# of Minutes,Minutes spent in direct sunlight workdays/most days,SrvMRE_SunlightMin_v1r0,OutsideMin,Num,2,,,,N/A,No,No,,,,,,10/25/21,,SLEEP1M,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,823919522,"What time do you usually go to bed on the nights before non-workdays? Please tell us the time you usually get into your bed, not the time you usually fall asleep. Select your answer using the drop-down options below.",Time go to bed before non-workdays,SrvMRE_NonWorkBed_v1r0,SLEEP2A,Time,6,,HH:MM AM/PM,,HH:MM AM/PM,No,No,Follows SAS TIMEAMPM format,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",532767229,"On nights before non-workdays, how long does it usually take you to fall asleep? Select the number of minutes and/or hours using the drop-down options below.",613216897,# of Hours,"Hours take to fall asleep, before non-workday",SrvMRE_NonWorkAsleepH_v1r0,NonWorkFallAsleepHours,Num,1,,,,N/A,No,No,,,,,,10/25/21,,SLEEP2D,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",532767229,"On nights before non-workdays, how long does it usually take you to fall asleep? Select the number of minutes and/or hours using the drop-down options below.",740906394,# of Minutes,"Minutes take to fall asleep, before non-workday",SrvMRE_NonWorkAsleepM_v1r0,NonWorkFallAsleepMin,Num,2,,,,N/A,No,No,,,,,,10/25/21,,SLEEP2D,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,698673038,What time do you usually wake up on non-workdays? Select your answer using the drop-down options below.,Time wake up non-workdays,SrvMRE_NonWorkTimeUp_v1r0,SLEEP2F,Time,6,,HH:MM AM/PM,,HH:MM AM/PM,No,No,Follows SAS TIMEAMPM format,,,,,10/6/21,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",711365027,"On non-workdays, how long do you usually lie in bed after you wake up before getting out of bed? Select the number of minutes and/or hours using the drop-down options below.",386662015,# of Hours,How long do you lay in bed after you wake up on non-workdays (hours)?,SrvMRE_LayInBedHrNW_v1r0,NonWorkAwakeBeforeUpHours,Num,1,,,,N/A,No,No,,,,,,10/25/21,,SLEEP2I,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",711365027,"On non-workdays, how long do you usually lie in bed after you wake up before getting out of bed? Select the number of minutes and/or hours using the drop-down options below.",322321979,# of Minutes,How long do you lay in bed after you wake up on non-workdays (min)?,SrvMRE_LayInBedMinNW_v1r0,NonWorkAwakeBeforeUpMin,Num,2,,,,N/A,No,No,,,,,,10/25/21,,SLEEP2I,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,874262904,Do you use an alarm clock to wake up on non-workdays?,Use alarm clock non-workdays,SrvMRE_AlarmClockNW_v1r0,SLEEP2K,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,820694957,"On non-workdays, do you wake up before the alarm rings?",Wake up before alarm clock non-workdays,SrvMRE_UpBeforeAlarmNW_v1r0,SLEEP2L,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
129084651,Survey,745268907,"Medications, Reproductive Health, Exercise, and Sleep",,,823541843,"On non-workdays, are you able to choose the times when you go to sleep and when you wake up? Some reasons you may not be able to choose sleeping and waking times include children, pets, or other non-work activities.","Non-workday, choose time to sleep and wake-up",SrvMRE_NWChooseSleepTm_v1r0,SLEEP2M,Num,2,104430631,0 = No,,2=No,No,No,,,,,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,1=Yes,,,,,,,,,,,
