Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
7150,7150,,,,,,,,,,,,,,,,,,,,,471294296,2 = 3 to 4 times per week,,,,,,,,,,,,,
7151,7151,,,,,,,,,,,,,,,,,,,,,198347104,3 = 1 to 2 times per week,,,,,,,,,,,,,
7152,7152,,,,,,,,,,,,,,,,,,,,,693256778,4 = Less than once per week,,,,,,,,,,,,,
7153,7153,,,,,,,,,,,,,,,,,,,,,703370365,5 = I drink tap water but don't know how often,,,,,,,,,,,,,
7154,7154,129084651,Survey,716117817,Where You Live and Work,393682471,"In a usual week, about how often do you use tap water from your home to make a glass of iced tea? We are interested in all tap water, whether or not it has been filtered or treated. - SOURCE","In a usual week, about how often do you use tap water from your home to make a glass of iced tea? We are interested in all tap water, whether or not it has been filtered or treated.","In a usual week, about how often do you use tap water from your home to make a glass of iced tea?",DRINKSWTR2D_SRC,Revised,,165923738,"In a usual week, about how often do you use tap water from your home to make a glass of iced tea? We are interested in all tap water, whether or not it has been filtered or treated. Please describe [text box]",,"In a usual week, about how often do you use tap water from your home to make a glass of iced tea? Please describe [text box]","Tap water times/day, iced tea",SrvLAW_DrinksWtr2D_Num_v2r0,DRINKSWTR2D_NUM,Num,3,,N/A,,No,Yes,Range check min=0 max=999. Revision pushed to production on 7/5/2023.,,,,,8/29/2023; 12/31/2024,,,,Added range check to Notes. Unharmonized source question from question text and added previous revision date to the notes column.
7155,7155,129084651,Survey,716117817,Where You Live and Work,364303962,"In a usual week, about how often do you use tap water from your home to make any other beverages or soup? We are interested in all tap water, whether or not it has been filtered or treated. - SOURCE","In a usual week, about how often do you use tap water from your home to make any other beverages or soup? We are interested in all tap water, whether or not it has been filtered or treated.","In a usual week, about how often do you use tap water from your home to make any other beverages or soup?",DRINKSWTR2E_SRC,Revised,,284545617,"In a usual week, about how often do you use tap water from your home to make any other beverages or soup? We are interested in all tap water, whether or not it has been filtered or treated.",Question text diverged from source question.,"In a usual week, about how often do you use tap water from your home to make any other beverages or soup?","Drink tap water, other beverages or soup",SrvLAW_TapWaterSoup_v3r0,DRINKSWTR2E,Num,1,706062016,0 =  _times per day,,No,No,Revision pushed to production on 7/5/2023.,,,,,2/24/2023; 12/31/2024,,,,"Updated source question, question text, variable name suffix, and denoted as revised. Unharmonized source question from question text, versioned up variable name, and added previous revision date to the notes column."
7156,7156,,,,,,,,,,,,,,,,,,,,,594557208,1 = 5 to 6 times per week,,,,,,,,,,,,,
7157,7157,,,,,,,,,,,,,,,,,,,,,471294296,2 = 3 to 4 times per week,,,,,,,,,,,,,
7158,7158,,,,,,,,,,,,,,,,,,,,,198347104,3 = 1 to 2 times per week,,,,,,,,,,,,,
7159,7159,,,,,,,,,,,,,,,,,,,,,693256778,4 = Less than once per week,,,,,,,,,,,,,
7160,7160,,,,,,,,,,,,,,,,,,,,,703370365,5 = I drink tap water but don't know how often,,,,,,,,,,,,,
7161,7161,129084651,Survey,716117817,Where You Live and Work,364303962,"In a usual week, about how often do you use tap water from your home to make any other beverages or soup? We are interested in all tap water, whether or not it has been filtered or treated. - SOURCE","In a usual week, about how often do you use tap water from your home to make any other beverages or soup? We are interested in all tap water, whether or not it has been filtered or treated.","In a usual week, about how often do you use tap water from your home to make any other beverages or soup?",DRINKSWTR2E_SRC,Revised,,130500844,"In a usual week, about how often do you use tap water from your home to make any other beverages or soup? We are interested in all tap water, whether or not it has been filtered or treated. Please describe [text box]",,"In a usual week, about how often do you use tap water from your home to make any other beverages or soup? Please describe [text box]","Tap water times/day, other beverages or soup",SrvLAW_DrinksWtr2E_Num_v2r0,DRINKSWTR2E_NUM,Num,3,,N/A,,No,Yes,Range check min=0 max=999. Revision pushed to production on 7/5/2023.,,,,,8/29/2023; 12/31/2024,,,,Added range check to Notes. Unharmonized source question from question text and added previous revision date to the notes column.
7162,7162,129084651,Survey,716117817,Where You Live and Work,944517297,"In a usual week, about how often do you use tap water from your home to make [insert response from DRINKSWTR1/other beverages]? We are interested in all tap water, whether or not it has been filtered or treated. - SOURCE","In a usual week, about how often do you use tap water from your home to make [insert response from DRINKSWTR1/other beverages]? We are interested in all tap water, whether or not it has been filtered or treated.","In a usual week, about how often do you use tap water from your home to make [insert response from DRINKSWTR1/other beverages]?",DRINKSWTR2F_SRC,Revised,,955136492,"In a usual week, about how often do you use tap water from your home to make [insert response from DRINKSWTR1/other beverages]? We are interested in all tap water, whether or not it has been filtered or treated.",Question text diverged from source question.,"In a usual week, about how often do you use tap water from your home to make [insert response from DRINKSWTR1/other beverages]?","Drink tap water, other",SrvLAW_TapWaterOther_v3r0,DRINKSWTR2F,Num,1,706062016,0 =  _times per day,,No,No,Revision pushed to production on 7/5/2023.,,,,,2/24/2023; 12/31/2024,,,,"Updated source question, question text, variable name suffix, and denoted as revised. Unharmonized source question from question text, versioned up variable name, and added previous revision date to the notes column."
7163,7163,,,,,,,,,,,,,,,,,,,,,594557208,1 = 5 to 6 times per week,,,,,,,,,,,,,
7164,7164,,,,,,,,,,,,,,,,,,,,,471294296,2 = 3 to 4 times per week,,,,,,,,,,,,,
7165,7165,,,,,,,,,,,,,,,,,,,,,198347104,3 = 1 to 2 times per week,,,,,,,,,,,,,
7166,7166,,,,,,,,,,,,,,,,,,,,,693256778,4 = Less than once per week,,,,,,,,,,,,,
7167,7167,,,,,,,,,,,,,,,,,,,,,703370365,5 = I drink tap water but don't know how often,,,,,,,,,,,,,
7168,7168,129084651,Survey,716117817,Where You Live and Work,944517297,"In a usual week, about how often do you use tap water from your home to make [insert response from DRINKSWTR1/other beverages]? We are interested in all tap water, whether or not it has been filtered or treated. - SOURCE","In a usual week, about how often do you use tap water from your home to make [insert response from DRINKSWTR1/other beverages]? We are interested in all tap water, whether or not it has been filtered or treated.","In a usual week, about how often do you use tap water from your home to make [insert response from DRINKSWTR1/other beverages]?",DRINKSWTR2F_SRC,Revised,,258501440,"In a usual week, about how often do you use tap water from your home to make [insert response from DRINKSWTR1/other beverages]? We are interested in all tap water, whether or not it has been filtered or treated. Please describe [text box]",,"In a usual week, about how often do you use tap water from your home to make [insert response from DRINKSWTR1/other beverages]? Please describe [text box]","Tap water times/day, other",SrvLAW_DrinksWtr2F_Num_v2r0,DRINKSWTR2F_NUM,Num,3,,N/A,,No,Yes,Range check min=0 max=999. Revision pushed to production on 7/5/2023.,,,,,8/29/2023; 12/31/2024,,,,Added range check to Notes. Unharmonized source question from question text and added previous revision date to the notes column.
7169,7169,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,694113343,Did you work for pay in 2019 (before the start of the COVID-19 Pandemic)?,,,Worked in 2019,SrvLAW_WorkedIn2019_v1r1,WORK2019,Num,1,104430631,0 = No,,No,No,,,,,,1/12/2022; 10/8/2024,,,,Updated to r1 because of changes made to the skip logic based on responses.
7170,7170,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7171,7171,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,774087638,"[Before the COVID-19 Pandemic/As you worked on that job], about how many days per week did you usually work for pay? If you cannot remember, please make your best guess.",,"As you worked on that job, about how many days per week did you usually work for pay? If you cannot remember, please make your best guess.",Days per week paid,SrvLAW_DaysPWPaid_v2r0,DAYSWORK,Num,1,559049897,0 = 1 day per week,,,,"Denoted as New even though it was in the version 1.0 prod push for Module 4 because DAYSWORK was in Mod 1 version 1.0 prod push, but later deprecated and they have different CIDs.  New variable pushed to production on 7/5/2022.",,,,,4/13/2023; 10/8/2024,,,,"Denoted as new, added prod push date, and Note.  Updated question text to before pandemic."
7172,7172,,,,,,,,,,,,,,,,,,,,,500554958,1 = 2 days per week,,,,,,,,,,,,,
7173,7173,,,,,,,,,,,,,,,,,,,,,897038099,2 = 3 days per week,,,,,,,,,,,,,
7174,7174,,,,,,,,,,,,,,,,,,,,,103409401,3 = 4 days per week,,,,,,,,,,,,,
7175,7175,,,,,,,,,,,,,,,,,,,,,334390252,4 = 5 days per week,,,,,,,,,,,,,
7176,7176,,,,,,,,,,,,,,,,,,,,,300863887,5 = 6 days per week,,,,,,,,,,,,,
7177,7177,,,,,,,,,,,,,,,,,,,,,252853790,6 = 7 days per week,,,,,,,,,,,,,
7178,7178,129084651,Survey,716117817,Where You Live and Work,,,,,,,,302947409,"In a usual week, how many showers or baths do you take in your home?",,,Number showers or baths,SrvLAW_NumBaths_v1r0,NUMBATHS,Num,2,,,,No,No,Range check min=0 max=99,,,,,8/29/23,,,,Added range check to Notes
7179,7179,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,699873889,Do you currently work for pay?,,,Current Job,SrvLAW_Wk2019PstPan_v1r0,WORK2019POSTPAN,Num,1,104430631,0 = No,,No,No,,,,,,10/8/24,,,,Added new question
7180,7180,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7181,7181,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,213152981,About how many days per week do you usually work for pay?,,,Days Work Post Pan,SrvLAW_DaysWkPstPan_v1r0,DAYSWORKPOSTPAN,Num,1,559049897,0 = 1 day per week,,No,No,,,,,,10/8/24,,,,Added new question
7182,7182,,,,,,,,,,New,,,,,,,,,,,500554958,1 = 2 days per week,,,,,,,,,,,,,
7183,7183,,,,,,,,,,New,,,,,,,,,,,897038099,2 = 3 days per week,,,,,,,,,,,,,
7184,7184,,,,,,,,,,New,,,,,,,,,,,103409401,3 = 4 days per week,,,,,,,,,,,,,
7185,7185,,,,,,,,,,New,,,,,,,,,,,334390252,4 = 5 days per week,,,,,,,,,,,,,
7186,7186,,,,,,,,,,New,,,,,,,,,,,300863887,5 = 6 days per week,,,,,,,,,,,,,
7187,7187,,,,,,,,,,New,,,,,,,,,,,252853790,6 = 7 days per week,,,,,,,,,,,,,
7188,7188,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,858178137,Is your current job your longest-held job? - LAW,,,Longest Job Post Pan,SrvLAW_LongestJbPstPan_v1r0,LONGESTJOBPOSTPAN,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/9/2025,,,,Added new question. Updated variable length and unharmonized question text CID from question in BOH.
7189,7189,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7190,7190,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,871276836,"Do your daily tasks at work include driving (such as sales representative, courier, bus driver, or truck driver)?",,,Work Res Post Pan,SrvLAW_WkResPstPan_v1r0,WORKRESPOSTPAN,Num,1,104430631,0 = No,,No,No,,,,,,10/8/24,,,,Added new question
7191,7191,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7192,7192,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,660218333,"In a usual week, how many different workplaces do you commute to? If you commute to multiple locations for the same employer, please count all locations separately.",,,Num Work Post Pan,SrvLAW_NumWkPstPan_v1r0,NUMWORKPOSTPAN,Num,1,759356722,0=One,,No,No,,,,,,10/8/24,,,,Added new question
7193,7193,,,,,,,,,,New,,,,,,,,,,,185036360,1=More than one,,,,,,,,,,,,,
7194,7194,,,,,,,,,,New,,,,,,,,,,,684900118,2=I do not commute to work,,,,,,,,,,,,,
7195,7195,129084651,Survey,716117817,Where You Live and Work,263959391,What is the name and the street address of the workplace that you commute to most often? Post Pan - SOURCE,,,CURWORKPOSTPAN1_SRC,New,,560853245,Post Pan Name of employer/company,,,Cur Work Co Post Pan,SrvLAW_WkPstPan1_v1r0,CURWORKPOSTPANEMP,Char,300,,,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Updated PII to Yes and added source to source question name for consistency with other address variables.
7196,7196,129084651,Survey,716117817,Where You Live and Work,263959391,What is the name and the street address of the workplace that you commute to most often? Post Pan - SOURCE,,,CURWORKPOSTPAN1_SRC,New,,307515427,Post Pan Employer Street number,,,Cur Work St Num Post Pan,SrvLAW_WkNoPstPan1_v1r0,CURWORKPOSTPANNUM,Char,6,,,,No,Yes,"Range check min=0, max = 999999",,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Added range check to notes. Updated PII to Yes and added source to source question name for consistency with other address variables.
7197,7197,129084651,Survey,716117817,Where You Live and Work,263959391,What is the name and the street address of the workplace that you commute to most often? Post Pan - SOURCE,,,CURWORKPOSTPAN1_SRC,New,,422521705,Post Pan Employer Full street name,,,Cur Work St Name Post Pan,SrvLAW_WkStrPstPan1_v1r0,CURWORKPOSTPANFULLST,Char,70,,,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Updated PII to Yes and added source to source question name for consistency with other address variables.
7198,7198,129084651,Survey,716117817,Where You Live and Work,263959391,What is the name and the street address of the workplace that you commute to most often? Post Pan - SOURCE,,,CURWORKPOSTPAN1_SRC,New,,146107174,"Post Pan Employer Apartment, suite, unit, building, etc.",,,Cur Work Apt Post Pan,SrvLAW_WkApPstPan1_v1r0,CURWORKPOSTPANAPT,Char,70,,,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Updated PII to Yes and added source to source question name for consistency with other address variables.
7199,7199,129084651,Survey,716117817,Where You Live and Work,263959391,What is the name and the street address of the workplace that you commute to most often? Post Pan - SOURCE,,,CURWORKPOSTPAN1_SRC,New,,627183798,Post Pan Employer City,,,Cur Work City Post Pan,SrvLAW_WkCtyPstPan1_v1r0,CURWORKPOSTPANCITY,Char,45,,,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Updated PII to Yes and added source to source question name for consistency with other address variables.
7200,7200,129084651,Survey,716117817,Where You Live and Work,263959391,What is the name and the street address of the workplace that you commute to most often? Post Pan - SOURCE,,,CURWORKPOSTPAN1_SRC,New,,901141257,Post Pan Employer State/Province,,,Cur Work State Post Pan,SrvLAW_WkStPstPan1_v1r0,CURWORKPOSTPANSTATE,Char,48,,,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Updated PII to Yes and added source to source question name for consistency with other address variables.
7201,7201,129084651,Survey,716117817,Where You Live and Work,263959391,What is the name and the street address of the workplace that you commute to most often? Post Pan - SOURCE,,,CURWORKPOSTPAN1_SRC,New,,599770535,Post Pan Employer Zip code,,,Cur Work Zip Post Pan,SrvLAW_WkZipPstPan1_v1r0,CURWORKPOSTPANZIP,Char,8,,,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Updated PII to Yes and added source to source question name for consistency with other address variables.
7202,7202,129084651,Survey,716117817,Where You Live and Work,263959391,What is the name and the street address of the workplace that you commute to most often? Post Pan - SOURCE,,,CURWORKPOSTPAN1_SRC,New,,268600708,Post Pan Employer Country,,,Cur Work Country Post Pan,SrvLAW_WkCntryPstPan1_v1r0,CURWORKPOSTPANCOUNTRY,Char,300,,,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Updated PII to Yes and added source to source question name for consistency with other address variables.
7203,7203,129084651,Survey,716117817,Where You Live and Work,986316055,Post Pan Work - Please provide the following information: - SOURCE,,,CURWORKPOSTPAN2_SRC,New,,515150210,Post Pan Employer City -  Follow-Up,,,Cur Work City Post Pan Follow Up,SrvLAW_WkCtyPstPan2_v1r0,CURWORKPOSTPANCITY_FOLLOWUP,Char,45,,,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Unharmonized Source Q from Question text. Added yes to PII column.
7204,7204,129084651,Survey,716117817,Where You Live and Work,986316055,Post Pan Work - Please provide the following information: - SOURCE,,,CURWORKPOSTPAN2_SRC,New,,182449282,Post Pan Employer State/Province - Follow-Up,,,Cur Work State Post Pan Follow Up,SrvLAW_WkStPstPan2_v1r0,CURWORKPOSTPANSTATE_FOLLOWUP,Char,48,,,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Unharmonized Source Q from Question text. Added yes to PII column.
7205,7205,129084651,Survey,716117817,Where You Live and Work,986316055,Post Pan Work - Please provide the following information: - SOURCE,,,CURWORKPOSTPAN2_SRC,New,,609408466,Post Pan Employer Zip code - Follow-Up,,,Cur Work Zip Post Pan Follow Up,SrvLAW_WkZipPstPan2_v1r0,CURWORKPOSTPANZIP_FOLLOWUP,Char,8,,,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Unharmonized Source Q from Question text. Added yes to PII column.
7206,7206,129084651,Survey,716117817,Where You Live and Work,986316055,Post Pan Work - Please provide the following information: - SOURCE,,,CURWORKPOSTPAN2_SRC,New,,702591232,Post Pan Employer Country - Follow-Up,,,Cur Work Country Post Pan Follow Up,SrvLAW_WkCntryPstPan2_v1r0,CURWORKPOSTPANCOUNTRY_FOLLOWUP,Char,300,,,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Unharmonized Source Q from Question text. Added yes to PII column.
7207,7207,129084651,Survey,716117817,Where You Live and Work,986316055,Post Pan Work - Please provide the following information: - SOURCE,,,CURWORKPOSTPAN2_SRC,New,,562860249,Post Pan - Please provide the following information:,,,Cur Work Post Pan Follow Up Unknown,SrvLAW_WkPstPanUnk2_v1r0,CURWORKPOSTPAN2UNK,Num,2,178420302,77=Unavailable/Unknown,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Unharmonized Source Q from Question text. Added yes to PII column.
7208,7208,129084651,Survey,716117817,Where You Live and Work,116032363,Post Pan Work - Please provide the cross streets of the intersection closest to this address: - SOURCE,,,CURWORKPOSTPAN3_SRC,New,,330163034,Post Pan Employer Full street name #1,,,Cur Work Post Pan Cross St 1,SrvLAW_WkPstPanCrossSt1_v1r0,FULLST1_CURWORKPOSTPANST,Char,70,,,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Unharmonized Source Q from Question text. Added yes to PII column.
7209,7209,129084651,Survey,716117817,Where You Live and Work,116032363,Post Pan Work - Please provide the cross streets of the intersection closest to this address: - SOURCE,,,CURWORKPOSTPAN3_SRC,New,,555595404,Post Pan Employer Full street name #2,,,Cur Work Post Pan Cross St 2,SrvLAW_WkPstPanCrossSt2_v1r0,FULLST2_CURWORKPOSTPANST,Char,70,,,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Unharmonized Source Q from Question text. Added yes to PII column.
7210,7210,129084651,Survey,716117817,Where You Live and Work,116032363,Post Pan Work - Please provide the cross streets of the intersection closest to this address: - SOURCE,,,CURWORKPOSTPAN3_SRC,New,,675964219,Post Pan work - Please provide the cross streets of the intersection closest to this address:,,,Cur Work Post Pan Cross St Unknown,SrvLAW_WkPstPanStUnk_v1r0,CURWORKPOSTPAN3UNK,Num,2,178420302,77=Unavailable/Unknown,,No,Yes,,,,,,10/8/2024; 12/31/2024; 2/27/2025,,,,Added new question. Updated Source Q and Current Question text to match Questionnaire and deleted CIDs. Unharmonized Source Q from Question text. Added yes to PII column.
7211,7211,129084651,Survey,716117817,Where You Live and Work,870675371,In what month and year did you start commuting to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address]?,,,CURWORKPOSTPANYR1,New,,900611792,Month Started Current Work Post Pan,,,Mo Cur Work Post Pan,SrvLAW_WkPstPanMo_v1r0,CURWORKPOSTPANYR1_Month,Num,2,,,,No,No,"Range check min=0, max=12",,,,,10/8/2024; 1/16/2025; 2/27/2025,,,,Added new question.  Added a Connect Value. Added range check to notes.
7212,7212,129084651,Survey,716117817,Where You Live and Work,870675371,In what month and year did you start commuting to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address]?,,,CURWORKPOSTPANYR1,New,,594558885,Year Started Current Work Post Pan,,,Yr Cur Work Post Pan,SrvLAW_WkPstPanYr_v1r0,CURWORKPOSTPANYR1_Year,Year,4,,,,No,No,"Range check min=0, max=#currentYear",,,,,10/8/2024; 1/16/2025; 2/27/2025,,,,Added new question.  Added a Connect Value. Added range check to notes.
7213,7213,129084651,Survey,716117817,Where You Live and Work,,,,,,New,,788065155,How many months of the year do you commute to [insert address from CURWORKPOSTPAN1 = CURWORKPOSTPAN3/this address]?,,,Mos Commute to Cur Work Post Pan,SrvLAW_WkPstPanMoCom_v1r0,CURWORKPOSTPANMOS,Num,2,,,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question.  Added a Connect Value.
7214,7214,129084651,Survey,716117817,Where You Live and Work,421586693,What type(s) of transportation do you use to get to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] from home? Select all that apply.,,,CURWORKPOSTPANT1,New,,767755239,"Car, van, or truck (includes carpools or van pools) commute to work post pan",,,Car Cur Work Post Pan,SrvLAW_WkPstPanCar_v1r0,0,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question.  Added a Connect Value.
7215,7215,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7216,7216,129084651,Survey,716117817,Where You Live and Work,421586693,What type(s) of transportation do you use to get to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] from home? Select all that apply.,,,CURWORKPOSTPANT1,New,,385609081,"Taxicab (includes Uber, Lyft, or hired car) commute to work post pan",,,Taxi Cur Work Post Pan,SrvLAW_WkPstPanTaxi_v1r0,1,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question.  Added a Connect Value.
7217,7217,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7218,7218,129084651,Survey,716117817,Where You Live and Work,421586693,What type(s) of transportation do you use to get to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] from home? Select all that apply.,,,CURWORKPOSTPANT1,New,,502946054,Motorcycle commute to work post pan,,,Motorcycle Cur Work Post Pan,SrvLAW_WkPstPanMoto_v1r0,2,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question.  Added a Connect Value.
7219,7219,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7220,7220,129084651,Survey,716117817,Where You Live and Work,421586693,What type(s) of transportation do you use to get to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] from home? Select all that apply.,,,CURWORKPOSTPANT1,New,,151757360,"Bus or streetcar/trolley, light rail/trolley, light rail commute to work post pan",,,Bus Cur Work Post Pan,SrvLAW_WkPstPanBus_v1r0,3,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question.  Added a Connect Value.
7221,7221,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7222,7222,129084651,Survey,716117817,Where You Live and Work,421586693,What type(s) of transportation do you use to get to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] from home? Select all that apply.,,,CURWORKPOSTPANT1,New,,363747463,"Commuter rail, subway, metro commute to work post pan",,,Rail Cur Work Post Pan,SrvLAW_WkPstPanRail_v1r0,4,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question.  Added a Connect Value.
7223,7223,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7224,7224,129084651,Survey,716117817,Where You Live and Work,421586693,What type(s) of transportation do you use to get to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] from home? Select all that apply.,,,CURWORKPOSTPANT1,New,,626380300,Bicycle commute to work post pan,,,Bicycle Cur Work Post Pan,SrvLAW_WkPstPanBike_v1r0,5,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question.  Added a Connect Value.
7225,7225,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7226,7226,129084651,Survey,716117817,Where You Live and Work,421586693,What type(s) of transportation do you use to get to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] from home? Select all that apply.,,,CURWORKPOSTPANT1,New,,817932069,Walking commute to work post pan,,,Walk Cur Work Post Pan,SrvLAW_WkPstPanWalk_v1r0,6,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question.  Added a Connect Value.
7227,7227,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7228,7228,129084651,Survey,716117817,Where You Live and Work,421586693,What type(s) of transportation do you use to get to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] from home? Select all that apply.,,,CURWORKPOSTPANT1,New,,466212511,Other: Please describe commute to work post pan,,,Other Cur Work Post Pan,SrvLAW_WkPstPanOth_v1r0,55,Num,1,104430631,0 = No,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question.  Added a Connect Value.
7229,7229,,,,,,,,,,New,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7230,7230,129084651,Survey,716117817,Where You Live and Work,421586693,What type(s) of transportation do you use to get to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] from home? Select all that apply.,,,CURWORKPOSTPANT1,New,,669966323,"Other: Please describe, text box commute to work post pan",,,Other Text Cur Work Post Pan,SrvLAW_WkPstPanTxt_v1r0,CURWORKPOSTPANT1_OTH,Char,300,,,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question.  Added a Connect Value.
7231,7231,129084651,Survey,716117817,Where You Live and Work,733638576,"Thinking about the one-way trip from your home to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] on a usual workday, about how much time do you usually spend in each type of transportation?",,,NEST_CURWORKPOSTPANT2,New,,583216333,"Car, van, or truck (includes as a passenger and in carpools or van pools)- Thinking about the one-way trip from your home to [insert address from CURWORKPOSTPAN1 - CURWORKPOSTPAN3/this address] on a usual workday, about how much time do you usually spend in each type of transportation?",,,Car Time Cur Work Post Pan,SrvLAW_WkPstPanCarT_v1r0,CURWORKPOSTPANT2A,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,10/8/2024; 1/16/2025,,,,Added new question.  Updated Grid ID from GRID_ to NEST_
7232,7232,,,,,,,,,,New,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7233,7233,,,,,,,,,,New,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
