Formula for Index,Index,conceptId,Primary Source,conceptId,Secondary Source,conceptId,Current Source Question,V2 Source Question,V1 Source Question,GridID/Source Question Name,"Deprecated, New, or Revised","Date Deprecated, New, or Revised Variable Pushed to Prod",conceptId,Current Question Text,V2 Question Text,V1 Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions - Surveys Only,Variable Type,Variable Length,conceptId,Current Format/Value,R0 Format/Value,Required,PII,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,GCP Document/Table,Stub Record Variable to be Retained,Question Type,IMS Review Notes
7170,7170,129084651,Survey,716117817,Where You Live and Work,596318751,What is the name and the street address of the workplace that you commute to most often?,,,CURWORK1,,,959804472,Employer City,,,City,SrvLAW_CurWorkCity_v1r0,CURWORKCITY,Char,45,,,,No,Yes,,,,,,,,,,
7171,7171,129084651,Survey,716117817,Where You Live and Work,596318751,What is the name and the street address of the workplace that you commute to most often?,,,CURWORK1,,,774707280,Employer State/Province,,,State/Province,SrvLAW_CurWorkState_v1r0,CURWORKST,Char,48,,,,No,Yes,,,,,,,,,,
7172,7172,129084651,Survey,716117817,Where You Live and Work,596318751,What is the name and the street address of the workplace that you commute to most often?,,,CURWORK1,,,182144476,Employer Zip code,,,Zip code,SrvLAW_CurWorkZip_v1r0,CURWORKZIP,Char,8,,,,No,Yes,,,,,,7/25/22,,,,
7173,7173,129084651,Survey,716117817,Where You Live and Work,596318751,What is the name and the street address of the workplace that you commute to most often?,,,CURWORK1,,,294634899,Employer Country,,,Country,SrvLAW_CurWorkCountry_v1r0,CURWORKCOUNTRY,Char,300,,,,No,Yes,,,,,,,,,,
7174,7174,129084651,Survey,716117817,Where You Live and Work,263588196,Current work- Please provide the following information:,,,CURWORK2,,,583500714,Employer City - Follow-Up,,,City,SrvLAW_CityFU_v1r0,CURWORKCITY_FOLLOWUP,Char,45,,,,No,Yes,,,,,,3/23/22,,,,
7175,7175,129084651,Survey,716117817,Where You Live and Work,263588196,Current work- Please provide the following information:,,,CURWORK2,,,742105146,Employer State/Province - Follow-Up,,,State/Province,SrvLAW_StateFU_v1r0,CURWORKST_FOLLOWUP,Char,48,,,,No,Yes,,,,,,3/23/22,,,,
7176,7176,129084651,Survey,716117817,Where You Live and Work,263588196,Current work- Please provide the following information:,,,CURWORK2,,,101341673,Employer Zip code - Follow-Up,,,Zip code,SrvLAW_ZipFU_v1r0,CURWORKZIP_FOLLOWUP,Char,8,,,,,,,,,,,7/25/22,,,,
7177,7177,129084651,Survey,716117817,Where You Live and Work,263588196,Current work- Please provide the following information:,,,CURWORK2,,,237204853,Employer Country - Follow-Up,,,Country,SrvLAW_CountryFU_v1r0,CURWORKCOUNTRY_FOLLOWUP,Char,300,,,,No,Yes,,,,,,3/23/22,,,,
7178,7178,129084651,Survey,716117817,Where You Live and Work,263588196,Current work- Please provide the following information:,,,CURWORK2,,,263588196,Current work- Please provide the following information:,,,Do Not Know Employer,SrvLAW_EmplDontKnow_v1r0,CURWORK2,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/22,,,,
7179,7179,129084651,Survey,716117817,Where You Live and Work,845811202,Current work- Please provide the cross streets of the intersection closest to this address:,,,CURWORK3,,,510435329,Employer Full Street name #1,,,Full Street name #1,SrvLAW_WorkStrName1_v1r0,FULLST1_CURWORKST,Char,70,,,,No,Yes,,,,,,3/3/22,,,,
7180,7180,129084651,Survey,716117817,Where You Live and Work,845811202,Current work- Please provide the cross streets of the intersection closest to this address:,,,CURWORK3,,,520264332,Employer Full Street name #2,,,Full Street name #2,SrvLAW_WorkStrtName1_v1r0,FULLST2_CURWORKST,Char,70,,,,No,Yes,,,,,,3/3/22,,,,
7181,7181,129084651,Survey,716117817,Where You Live and Work,845811202,Current work- Please provide the cross streets of the intersection closest to this address:,,,CURWORK3,,,845811202,Current work- Please provide the cross streets of the intersection closest to this address:,,,Employer Cross Do Not Know,SrvLAW_EmplCrDontKnow_v1r0,CURWORK3,Num,2,178420302,77 = Unavailable/Unknown,,No,No,,,,,,3/10/22,,,,
7182,7182,129084651,Survey,716117817,Where You Live and Work,380579855,In what month and year did you start commuting to [insert address from CURWORK1 - CURWORK3/this address]?,,,CURWORKYR1,,,824151724,Month Started Current Work,,,Month,SrvLAW_CurWorkYr1_Mo_v1r0,CURWORKYR1_Month,Num,2,,,,No,No,Range check min=0 max=12,,,,,8/29/23,,,,Added range check to Notes
7183,7183,129084651,Survey,716117817,Where You Live and Work,380579855,In what month and year did you start commuting to [insert address from CURWORK1 - CURWORK3/this address]?,,,CURWORKYR1,,,596301593,Year Started Current Work,,,Year,SrvLAW_CurWorkYr1_Yr_v1r0,CURWORKYR1_Year,Year,4,,,,No,No,Range check min=0 max=#currentYear,,,,,8/29/23,,,,Added range check to Notes
7184,7184,129084651,Survey,716117817,Where You Live and Work,,,,,,,,138397553,During how many of the past 12 months did you commute to [insert address from CURWORK1 - CURWORK3/this address]?,,,Months commute to address,SrvLAW_CurWorkMos_v1r0,CURWORKMOS,Num,2,,,,No,No,Range check min=0 max=12,,,,,8/29/23,,,,Added range check to Notes
7185,7185,129084651,Survey,716117817,Where You Live and Work,635467479,What type(s) of transportation did you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,,What type(s) of transportation do you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,CURWORKT1,Revised,,158795242,"Car, van, or truck (includes carpools or van pools) commute to work",,,"Car, van, or truck (includes carpools or van pools) commute to current work",SrvLAW_CurWorkCar_v1r0,0,Num,1,104430631,0 = No,,No,No,,,,,,1/19/2022; 10/8/2024,,,,Updated tense in source question to reflect past job rather than current job.
7186,7186,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7187,7187,129084651,Survey,716117817,Where You Live and Work,635467479,What type(s) of transportation did you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,,What type(s) of transportation do you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,CURWORKT1,Revised,,443596662,"Taxicab (includes Uber, Lyft, or hired car) commute to work",,,"Taxicab (includes Uber, Lyft, or hired car) commute to current work",SrvLAW_CurWorkHire_v1r0,1,Num,1,104430631,0 = No,,No,No,,,,,,1/19/2022; 10/8/2024,,,,Updated tense in source question to reflect past job rather than current job.
7188,7188,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7189,7189,129084651,Survey,716117817,Where You Live and Work,635467479,What type(s) of transportation did you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,,What type(s) of transportation do you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,CURWORKT1,Revised,,892894242,Motorcycle commute to work,,,Motorcycle commute to current work,SrvLAW_CurWorkMoto_v1r0,2,Num,1,104430631,0 = No,,No,No,,,,,,1/19/2022; 10/8/2024,,,,Updated tense in source question to reflect past job rather than current job.
7190,7190,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7191,7191,129084651,Survey,716117817,Where You Live and Work,635467479,What type(s) of transportation did you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,,What type(s) of transportation do you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,CURWORKT1,Revised,,177539753,"Bus or streetcar/trolley, light rail/trolley, light rail commute to work",,,"Bus or streetcar/trolley, light rail/trolley, light rail commute to current work",SrvLAW_CurWorkBus_v1r0,3,Num,1,104430631,0 = No,,No,No,,,,,,1/19/2022; 10/8/2024,,,,Updated tense in source question to reflect past job rather than current job.
7192,7192,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7193,7193,129084651,Survey,716117817,Where You Live and Work,635467479,What type(s) of transportation did you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,,What type(s) of transportation do you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,CURWORKT1,Revised,,107659596,"Commuter rail, subway, metro commute to work",,,"Commuter rail, subway, metro commute to current work",SrvLAW_CurWorkRail_v1r0,4,Num,1,104430631,0 = No,,No,No,,,,,,1/19/2022; 10/8/2024,,,,Updated tense in source question to reflect past job rather than current job.
7194,7194,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7195,7195,129084651,Survey,716117817,Where You Live and Work,635467479,What type(s) of transportation did you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,,What type(s) of transportation do you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,CURWORKT1,Revised,,575883949,Bicycle commute to work,,,Bicycle commute to current work,SrvLAW_CurWorkBike_v1r0,5,Num,1,104430631,0 = No,,No,No,,,,,,1/19/2022; 10/8/2024,,,,Updated tense in source question to reflect past job rather than current job.
7196,7196,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7197,7197,129084651,Survey,716117817,Where You Live and Work,635467479,What type(s) of transportation did you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,,What type(s) of transportation do you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,CURWORKT1,Revised,,248168118,Walking commute to work,,,Walking commute to current work,SrvLAW_CurWorkWalk_v1r0,6,Num,1,104430631,0 = No,,No,No,,,,,,1/19/2022; 10/8/2024,,,,Updated tense in source question to reflect past job rather than current job.
7198,7198,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7199,7199,129084651,Survey,716117817,Where You Live and Work,635467479,What type(s) of transportation did you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,,What type(s) of transportation do you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,CURWORKT1,Revised,,509121242,Other: Please describe commute to work,,,Other: Please describe commute to current work,SrvLAW_CurWorkCommute_v1r0,55,Num,2,104430631,0 = No,,No,No,,,,,,1/19/2022; 10/8/2024,,,,Updated tense in source question to reflect past job rather than current job.
7200,7200,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7201,7201,129084651,Survey,716117817,Where You Live and Work,635467479,What type(s) of transportation did you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,,What type(s) of transportation do you use to get to [insert address from CURWORK1 - CURWORK3/this address] from home? Select all that apply.,CURWORKT1,Revised,,902077989,"Other: Please describe, text box commute to work",,,"Other: Please describe, text box commute to current work",SrvLAW_CurWorkOthComm_v1r0,CURWORKT1_OTH,Char,300,,,,No,No,,,,,,1/19/2022; 10/8/2024,,,,Updated tense in source question to reflect past job rather than current job.
7202,7202,129084651,Survey,716117817,Where You Live and Work,440093675,"Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT2,,,593010802,"Car, van, or truck (includes carpools or van pools)- Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Car, van, or truck (includes carpools or van pools) commute to current work",SrvLAW_CurWorkTmCar_v1r0,CURWORKT2A,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question and question text to match the tense in the qx doc and mark up, but did not version."
7203,7203,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7204,7204,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7205,7205,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7206,7206,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7207,7207,129084651,Survey,716117817,Where You Live and Work,440093675,"Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT2,,,453004768,"Taxicab (includes, Uber, Lyft, or hired car)- Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Taxicab (includes, Uber, Lyft, or hired car, ) commute to current work",SrvLAW_CurWorkTmHire_v1r0,CURWORKT2B,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question and question text to match the tense in the qx doc and mark up, but did not version."
7208,7208,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7209,7209,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7210,7210,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7211,7211,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7212,7212,129084651,Survey,716117817,Where You Live and Work,440093675,"Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT2,,,511991969,"Motorcycle- Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Motorcycle commute to current work",SrvLAW_CurWorkTmMoto_v1r0,CURWORKT2C,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question and question text to match the tense in the qx doc and mark up, but did not version."
7213,7213,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7214,7214,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7215,7215,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7216,7216,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7217,7217,129084651,Survey,716117817,Where You Live and Work,440093675,"Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT2,,,546570171,"Bus or streetcar/trolley, light rail/trolley- Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Bus or streetcar/trolley, light rail/trolley commute to current work",SrvLAW_CurWorkTmBus_v1r0,CURWORKT2D,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question and question text to match the tense in the qx doc and mark up, but did not version."
7218,7218,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7219,7219,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7220,7220,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7221,7221,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7222,7222,129084651,Survey,716117817,Where You Live and Work,440093675,"Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT2,,,242761203,"Commuter rail, subway, metro- Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Commuter rail, subway, metro commute to current work",SrvLAW_CurWorkTmRail_v1r0,CURWORKT2E,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question and question text to match the tense in the qx doc and mark up, but did not version."
7223,7223,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7224,7224,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7225,7225,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7226,7226,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7227,7227,129084651,Survey,716117817,Where You Live and Work,440093675,"Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT2,,,587434250,"Bicycle- Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Bicycle commute to current work",SrvLAW_CurWorkTmBike_v1r0,CURWORKT2F,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question and question text to match the tense in the qx doc and mark up, but did not version."
7228,7228,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7229,7229,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7230,7230,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7231,7231,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7232,7232,129084651,Survey,716117817,Where You Live and Work,440093675,"Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT2,,,569993305,"Walking- Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, Walking commute to current work",SrvLAW_CurWorkT2G_v1r0,CURWORKT2G,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question and question text to match the tense in the qx doc and mark up, but did not version."
7233,7233,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7234,7234,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7235,7235,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7236,7236,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7237,7237,129084651,Survey,716117817,Where You Live and Work,440093675,"Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,GRID_CURWORKT2,,,662584384,"[OTHER FROM CURWORKT1]- Thinking about the one-way trip from your home to [insert address from CURWORK1 - CURWORK3/this address] on a usual workday, about how much time did you usually spend in each type of transportation?",,,"Time, [OTHER FROM CURWORKT1]",SrvLAW_CurWorkT2H_v1r0,CURWORKT2H,Num,1,428999623,0 = 15 minutes or less,,No,No,,,,,,2/28/2022; 10/8/2024,,,,"Updated source question and question text to match the tense in the qx doc and mark up, but did not version and updated the question text to show other text from work."
7238,7238,,,,,,,,,,,,,,,,,,,,,248303092,1 = 16 to 30 minutes,,,,,,,,,,,,,
7239,7239,,,,,,,,,,,,,,,,,,,,,998679771,2 = 31 to 59 minutes,,,,,,,,,,,,,
7240,7240,,,,,,,,,,,,,,,,,,,,,638092100,3 = 1 hour,,,,,,,,,,,,,
7241,7241,,,,,,,,,,,,,,,,,,,,,127455035,4 = 2 hours or more,,,,,,,,,,,,,
7242,7242,129084651,Survey,716117817,Where You Live and Work,,,,,,,,155199731,"Did your usual one-way trip to [insert address from CURWORK1 - CURWORK3/this address] from your home involve travel on a highway, parkway, freeway, or toll road? An example is pictured.",,,"Highway, current work commute to current work",SrvLAW_CurWorkT3_v1r0,CURWORKT3,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,3/10/2022; 10/8/2024,,,,"Updated question text to match the tense in the qx doc and mark up, but did not version."
7243,7243,,,,,,,,,,,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,,
7244,7244,,,,,,,,,,,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,,
7245,7245,129084651,Survey,716117817,Where You Live and Work,,,,,,,,181422361,Did your usual one-way trip to [insert address from CURWORK1 - CURWORK3/this address] from your home involve travel on a major city or town roadway? These usually have two or more lanes and stoplights. An example is pictured.,,,"Major road, current work commute to current work",SrvLAW_CurWorkT4_v1r0,CURWORKT4,Num,1,614087017,"0 = Yes, for 15 minutes or more",,No,No,,,,,,3/10/2022; 10/8/2024,,,,"Updated question text to match the tense in the qx doc and mark up, but did not version."
7246,7246,,,,,,,,,,,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,,
7247,7247,,,,,,,,,,,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,,
7248,7248,129084651,Survey,716117817,Where You Live and Work,,,,,,,,333362587,Did your usual one-way trip to [insert address from CURWORK1 - CURWORK3/this address] from your home involve travel on a local or neighborhood roadway? These usually have only one lane in each direction. An example is pictured.,,,"Local road, current work commute to current work",SrvLAW_CurWorkT5_v1r0,CURWORKT5,Num,1,614087017,"0  = Yes, for 15 minutes or more",,No,No,,,,,,1/20/2022; 10/8/2024,,,,"Updated question text to match the tense in the qx doc and mark up, but did not version."
7249,7249,,,,,,,,,,,,,,,,,,,,,746635399,"1 = Yes, for less than 15 minutes",,,,,,,,,,,,,
7250,7250,,,,,,,,,,,,,,,,,,,,,419415087,"2 = No, not at all",,,,,,,,,,,,,
7251,7251,129084651,Survey,716117817,Where You Live and Work,,,,,,,,839454121,How many days per week did you usually make the trip from your home to [insert address from CURWORK1 - CURWORK3/this address]?,,,"Days commute, commute to current work",SrvLAW_CurWorkT6_v1r0,CURWORKT6,Num,2,559049897,0 = 1 day per week,,No,No,,,,,,3/10/2022; 10/8/2024,,,,"Updated question text to match the tense in the qx doc and mark up, but did not version."
7252,7252,,,,,,,,,,,,,,,,,,,,,500554958,1 = 2 days per week,,,,,,,,,,,,,
7253,7253,,,,,,,,,,,,,,,,,,,,,897038099,2 = 3 days per week,,,,,,,,,,,,,
7254,7254,,,,,,,,,,,,,,,,,,,,,103409401,3 = 4 days per week,,,,,,,,,,,,,
7255,7255,,,,,,,,,,,,,,,,,,,,,334390252,4 = 5 days per week,,,,,,,,,,,,,
7256,7256,,,,,,,,,,,,,,,,,,,,,300863887,5 = 6 days per week,,,,,,,,,,,,,
7257,7257,,,,,,,,,,,,,,,,,,,,,252853790,6 = 7 days per week,,,,,,,,,,,,,
7258,7258,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,684542266,"To get home from [insert address from CURWORK1 - CURWORK3/this address], did you usually use the same type(s) of transportation that you used to get to work from your home?",,"To get home from [insert address from CURWORK1 - CURWORK3/this address], do you usually use the same type(s) of transportation that you do to get to work from your home?",Commute to and from current work same,SrvLAW_CurWorkT7_v2r0,CURWORKT7,Num,2,104430631,0 = No,,No,No,,,,,,10/8/24,,,,Updated tense and phrasing of the question text.
7259,7259,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7260,7260,129084651,Survey,716117817,Where You Live and Work,,,,,,Revised,,203943120,Did your trip home usually take about the same amount of time as the trip to get to [insert address from CURWORK1 - CURWORK3/this address]?,,Does the trip home usually take about the same amount of time as the trip to get to [insert address from CURWORK1 - CURWORK3/this address]?,Time to and from current work same,SrvLAW_CurWorkT8_v2r0,CURWORKT8,Num,2,104430631,0 = No,,No,No,,,,,,10/8/24,,,,Updated tense and phrasing of the question text.
7261,7261,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7262,7262,129084651,Survey,716117817,Where You Live and Work,404697804,What type(s) of transportation did you use to get from [insert address from CURWORK1 - CURWORK3/this address] back home? Select all that apply.,,,CURWORKT9,,,581991828,"Car, van, or truck (includes carpools or van pools) commute from current work",,,"Car, van, or truck (includes carpools or van pools) commute from current work",SrvLAW_CurWorkCar2_v1r0,0,Num,1,104430631,0 = No,,No,No,,,,,,3/23/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7263,7263,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7264,7264,129084651,Survey,716117817,Where You Live and Work,404697804,What type(s) of transportation did you use to get from [insert address from CURWORK1 - CURWORK3/this address] back home? Select all that apply.,,,CURWORKT9,,,846844103,"Taxicab (includes Uber, Lyft, or hired car) commute from current work",,,"Taxicab (includes Uber, Lyft, or hired car) commute from current work",SrvLAW_CurWorkTaxi2_v1r0,1,Num,1,104430631,0 = No,,No,No,,,,,,3/23/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7265,7265,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7266,7266,129084651,Survey,716117817,Where You Live and Work,404697804,What type(s) of transportation did you use to get from [insert address from CURWORK1 - CURWORK3/this address] back home? Select all that apply.,,,CURWORKT9,,,660927579,Motorcycle commute from current work,,,Motorcycle commute from current work,SrvLAW_CurWorkMotorcycle2_v1r0,2,Num,1,104430631,0 = No,,No,No,,,,,,3/23/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7267,7267,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7268,7268,129084651,Survey,716117817,Where You Live and Work,404697804,What type(s) of transportation did you use to get from [insert address from CURWORK1 - CURWORK3/this address] back home? Select all that apply.,,,CURWORKT9,,,940452831,"Bus or streetcar/trolley, light rail/trolley, light rail commute from current work",,,"Bus or streetcar/trolley, light rail/trolley, light rail commute from current work",SrvLAW_CurWorkBus2_v1r0,3,Num,1,104430631,0 = No,,No,No,,,,,,3/23/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7269,7269,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7270,7270,129084651,Survey,716117817,Where You Live and Work,404697804,What type(s) of transportation did you use to get from [insert address from CURWORK1 - CURWORK3/this address] back home? Select all that apply.,,,CURWORKT9,,,669359763,"Commuter rail, subway, metro commute from current work",,,"Commuter rail, subway, metro commute from current work",SrvLAW_CurWorkMetro2_v1r0,4,Num,1,104430631,0 = No,,No,No,,,,,,3/23/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7271,7271,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7272,7272,129084651,Survey,716117817,Where You Live and Work,404697804,What type(s) of transportation did you use to get from [insert address from CURWORK1 - CURWORK3/this address] back home? Select all that apply.,,,CURWORKT9,,,950972496,Bicycle commute from current work,,,Bicycle commute from current work,SrvLAW_CurWorkBike2_v1r0,5,Num,1,104430631,0 = No,,No,No,,,,,,3/23/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7273,7273,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
7274,7274,129084651,Survey,716117817,Where You Live and Work,404697804,What type(s) of transportation did you use to get from [insert address from CURWORK1 - CURWORK3/this address] back home? Select all that apply.,,,CURWORKT9,,,137216656,Walking commute from current work,,,Walking commute from current work,SrvLAW_CurWorkWalk2_v1r0,6,Num,1,104430631,0 = No,,No,No,,,,,,3/23/2022; 10/8/2024,,,,"Updated source question to match the tense in the qx doc and mark up, but did not version."
7275,7275,,,,,,,,,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,
